Author,Type,Year,OriginalAuthor,Title,SentenceNr,Sentence,Emotion
Grimm,Wikipedia,1999,Grimm,Hans im Glück,19,Die Räuber Grapsch und Klau sind schon hinter ihm her.,neutral
Grimm,Wikipedia,1999,Grimm,Hans im Glück,20,"Zur Freude der Räuber lässt Hans seinen Klumpen Gold einen steileren Waldweg hinunterkugeln, da er ihn dann nicht tragen muss.",neutral
Grimm,Wikipedia,1999,Grimm,Hans im Glück,21,Allerdings landet das Gold im morastigen Uferbereich eines Teiches.,neutral
Grimm,Wikipedia,1999,Grimm,Hans im Glück,22,"Es gelingt Hans nicht, den Klumpen wieder aus dem Wasser herauszufischen.",neutral
Grimm,Wikipedia,1999,Grimm,Hans im Glück,23,"Da naht der Kaufmann auf Sausewind und fragt listig, ob er helfen könne.",desire
Grimm,Wikipedia,1999,Grimm,Hans im Glück,24,"Hans bewundert sein Pferd und lässt den Kaufmann wissen, dass er etwas darum gäbe, ein solches zu besitzen.",admiration
Grimm,Wikipedia,1999,Grimm,Hans im Glück,25,"Der Kaufmann, der das Gold längst gesehen hat, wittert ein Geschäft.",neutral
Grimm,Wikipedia,1999,Grimm,Hans im Glück,26,"Beiden zusammen gelingt es, den Goldklumpen aus dem nassen Uferbereich zu bergen.",neutral
Grimm,Wikipedia,1999,Grimm,Hans im Glück,27,"Der Kaufmann lügt Hans vor, er sei Goldschmied und würde ihm sein Pferd geben, wenn er dafür den Goldklumpen bekäme.",neutral
Grimm,Wikipedia,1999,Grimm,Hans im Glück,28,Das wäre doch für beide ein gutes Geschäft.,approval
Grimm,Wikipedia,1999,Grimm,Hans im Glück,29,"Hans schlägt ein, meint aber noch zu dem Mann, er würde ein schlechtes Geschäft machen, denn er müsse sich schrecklich herumplagen mit dem Goldklumpen.",neutral
Grimm,Wikipedia,1999,Grimm,Hans im Glück,30,"Die Räuber verfolgen nun den Kaufmann, während Hans der Meinung ist, er hätte nun das schnellste Pferd im ganzen Land.",neutral
Grimm,Wikipedia,1999,Grimm,Hans im Glück,31,"Der Kaufmann, der gar nicht schnell genug davoneilen kann, wird von den Räubern überfallen und seines Goldes beraubt.",anger
Grimm,Wikipedia,1999,Grimm,Hans im Glück,32,Laut brüllend ergreift er die Flucht.,neutral
Grimm,Wikipedia,1999,Grimm,Hans im Glück,33,Grapsch und Klau umtanzen freudig ihren Goldschatz.,neutral
Grimm,Wikipedia,1999,Grimm,Hans im Glück,34,"Als Hans Kirchenglocken läuten hört und die Melodie „Ein Vogel wollte Hochzeit machen …“ will er nachschauen, was dort los ist und flüstert Sausewind den Wahlspruch seiner Mutter ins Ohr.",neutral
Grimm,Wikipedia,1999,Grimm,Hans im Glück,35,"Daraufhin rennt das Pferd wie von der Tarantel gestochen los und mitten in die Hochzeitsgesellschaft hinein, die erschrocken auseinanderstiebt.",neutral
Grimm,Wikipedia,1999,Grimm,Hans im Glück,36,In dem ganzen Tohuwabohu sucht ein Gendarm nach einem Gänsedieb.,neutral
Grimm,Wikipedia,1999,Grimm,Hans im Glück,37,"Hans jedoch wird von „Sausewind“ abgeworfen, nachdem das Tier wieder auf den Feldweg zurückgekehrt ist, und landet direkt in den Armen des Knechtes Paul.",neutral
Grimm,Wikipedia,1999,Grimm,Hans im Glück,38,Paul ist mit einer Kuh unterwegs.,neutral
Grimm,Wikipedia,1999,Grimm,Hans im Glück,39,"Die Bäuerin hat ihm aufgetragen, das Tier zum Markt zu bringen und dort für mindestens 30 Dukaten zu verkaufen.",neutral
Grimm,Wikipedia,1999,Grimm,Hans im Glück,40,"Hans bedankt sich bei dem alten Mann und meint, eine solche Kuh hätte er auch gern, ein so liebes Tier, das reichlich Milch und Käse gebe.",love
Grimm,Wikipedia,1999,Grimm,Hans im Glück,41,"Da Hans keine 30 Dukaten hat, bietet er sein Pferd zum Tausch an und Paul schlägt freudig ein.",neutral
Grimm,Wikipedia,1999,Grimm,Hans im Glück,42,„Sausewind“ jedoch rennt davon und der alte Mann steht mit leeren Händen da.,neutral
Grimm,Wikipedia,1999,Grimm,Hans im Glück,43,"Hans kommt mit seiner Kuh nicht wirklich schnell voran, da das Tier lieber Gras fressen will als vorwärts zu gehen.",neutral
Grimm,Wikipedia,1999,Grimm,Hans im Glück,44,"Als Hans, der durstig ist, die Kuh melken will, ist sie auf einmal schneller als es Hans lieb ist.",neutral
Grimm,Wikipedia,1999,Grimm,Hans im Glück,45,"Als der junge Mann sich den Schweiß mit Annas Tuch abwischen will, reagiert die Kuh auf das überwiegend rote Tuch sehr aggressiv und treibt Hans dazu, davonzurennen, wobei er in einem Weiher landet.",neutral
Grimm,Wikipedia,1999,Grimm,Hans im Glück,46,"Ein Metzger, der gerade des Weges kommt, gibt Hans Ratschläge, wie er wieder herauskomme.",neutral
Grimm,Wikipedia,1999,Grimm,Hans im Glück,47,Hans erzählt ihm von seinen Tauschgeschäften.,neutral
Grimm,Wikipedia,1999,Grimm,Hans im Glück,48,Der Metzger macht ihm daraufhin den Tausch der Kuh mit einem rosigen Ferkel schmackhaft.,neutral
Grimm,Wikipedia,1999,Grimm,Hans im Glück,49,Das Ferkel sei ein Glücksschwein.,neutral
Grimm,Wikipedia,1999,Grimm,Hans im Glück,50,"Mit seinem Ferkel wandert Hans weiter und macht für die Nacht einen Heuschober ausfindig, wo er sich mitsamt dem kleinen Tier schlafen legt.",neutral
Grimm,Wikipedia,1999,Grimm,Hans im Glück,51,"Auch das Mädchen, das beim Hochzeitsfest die Gans, die vom Gendarm gesucht wird, gestohlen hat, legt sich dort mitsamt der Gans zum Schlafen nieder, ohne dass einer den anderen bemerkt.",neutral
Grimm,Wikipedia,1999,Grimm,Hans im Glück,52,"Als beide am Morgen erwachen, schauen sie sich ungläubig an.",admiration
Grimm,Wikipedia,1999,Grimm,Hans im Glück,53,"Das Mädchen stellt sich als „Fridolin“ vor und Hans erzählt ihr seine Tauschgeschichte und erfährt von ihr, dass sie die Gans, die als Braten bei der Hochzeit enden sollte, „gerettet“ habe.",neutral
Grimm,Wikipedia,1999,Grimm,Hans im Glück,54,"Der sogenannte Fridolin macht Hans Angst, indem er behauptet, das Ferkel sei gestohlen, weshalb der Gendarm hinter ihm her sei, weshalb es für Hans besser wäre, die Gans zu nehmen.",neutral
Grimm,Wikipedia,1999,Grimm,Hans im Glück,55,"Als Hans sich überschwänglich bedankt und meint, welch guter Mensch Fridolin sei, schämt sich die junge Frau und gibt preis, dass sie ein Mädchen sei und Karoline heiße.",embarrassment
Grimm,Wikipedia,1999,Grimm,Hans im Glück,56,"Sie versucht noch, Hans zu verführen – er jedoch merkt in seiner Naivität gar nicht, was sie von ihm will.",neutral
Grimm,Wikipedia,1999,Grimm,Hans im Glück,57,"Dann gehen sie in verschiedene Richtungen davon – sie meint, dass Hans vorsichtig sein solle.",neutral
Grimm,Wikipedia,1999,Grimm,Hans im Glück,58,"Hans Weg führt ihn über einen bunten Bauernmarkt, wo auch allerlei Kunststückchen aufgeführt werden.",neutral
Grimm,Wikipedia,1999,Grimm,Hans im Glück,59,"Dort kommt er mit einem Scherenschleifer ins Gespräch, der ihm für seine Gans seinen „besten Schleifstein“ bietet.",neutral
Grimm,Wikipedia,1999,Grimm,Hans im Glück,60,"Als Zubrot bekomme Hans sogar noch einen Brief und einen schweren Stein, auf dem man krumme Nägel geradeschlagen könne.",neutral
Grimm,Wikipedia,1999,Grimm,Hans im Glück,61,Derweil schreit der Papagei des Scherenschleifers immer dazwischen: „Alter Betrüger.“ Kurz darauf erscheint der Gendarm beim Scherenschleifer und fragt ihn nach der Gans mit einem blauen Band am Fuß.,neutral
Grimm,Wikipedia,1999,Grimm,Hans im Glück,62,"Als der Mann wahrheitsgemäß auf Hans verweist, meint der Gendarm nur, auf andere verweisen, das würden alle tun.",neutral
Grimm,Wikipedia,1999,Grimm,Hans im Glück,63,Er habe die Gans schließlich bei ihm gefunden.,neutral
Grimm,Wikipedia,1999,Grimm,Hans im Glück,64,"Hans ist derweil mit dem Schleifstein und dem großen Stein unterwegs, der noch schwerer ist als der von ihm weggegebene Goldklumpen, als er seinen Heimatbrunnen sichtet.",neutral
Grimm,Wikipedia,1999,Grimm,Hans im Glück,65,"Da er Durst hat, will Hans den Behälter mit Wasser hochkurbeln, stellt sich aber so ungeschickt an, dass er in den Brunnen fällt und sich gerade noch am Seil festklammern kann.",neutral
Grimm,Wikipedia,1999,Grimm,Hans im Glück,66,"Als er sich wieder hochhievt, fallen der auf dem Brunnenrand abgelegte Schleifstein und der große schwere Stein mit lautem Plumpsen in den Brunnen.",neutral
Grimm,Wikipedia,1999,Grimm,Hans im Glück,67,"Nachdem er erst verdutzt schaut, kann Hans sich kurz darauf vor Lachen kaum noch einkriegen.",neutral
Grimm,Wikipedia,1999,Grimm,Hans im Glück,68,"Als er etwas später sein Dorf erblickt, ist er glücklich und meint nur: Endlich zu Hause!",realization
Grimm,Wikipedia,1999,Grimm,Hans im Glück,69,"Als Erstes sieht er seinen Vater, der gerade beim Fischen ist.",neutral
Grimm,Wikipedia,1999,Grimm,Hans im Glück,70,"Freudig umarmt er ihn und erzählt ihm, dass er die Gesellenprüfung bestanden habe.",neutral
Grimm,Wikipedia,1999,Grimm,Hans im Glück,71,Der Meister habe ihn mit einem Goldklumpen belohnt.,neutral
Grimm,Wikipedia,1999,Grimm,Hans im Glück,72,"Dann erzählt er dem Vater die ganze Geschichte, wie es dazu kam, dass er am Ende mit leeren Händen dastehe.",neutral
Grimm,Wikipedia,1999,Grimm,Hans im Glück,73,"„Hans, ich erkenn’ dich wieder“, meint der Vater gütig, „Mutters Sohn“.",neutral
Grimm,Wikipedia,1999,Grimm,Hans im Glück,74,Hans’ Mutter schließt ihren Sohn glücklich in die Arme.,sadness
Grimm,Wikipedia,1999,Grimm,Hans im Glück,75,Die Geschichte von Hans und seinen Tauschgeschäften hatte schon die Runde gemacht.,neutral
Grimm,Wikipedia,1999,Grimm,Hans im Glück,76,"Die Mutter meint nur, dass er jung und stark sei, also was solle es.",annoyance
Grimm,Wikipedia,1999,Grimm,Hans im Glück,77,"Als die wieder vereinte Familie kurz darauf beim Essen zusammensitzt, bekommt Hans einen Schluckauf, als er von der Müllerstochter Anna spricht, so wie er vorher immer einen Schluckauf bekam, wenn er sehnsüchtig an seine Eltern und sein Zuhause dachte.",neutral
Grimm,Wikipedia,1999,Grimm,Hans im Glück,78,"Nachzutragen bleibt noch, dass die Räuber Grapsch und Klau ganz plötzlich aneinandergerieten, weil jeder das Gold für sich allein beanspruchte.",neutral
Grimm,Wikipedia,1999,Grimm,Hans im Glück,79,Bei einem Kampf der beiden rollte der Goldklumpen davon und landete in einem tiefen Gewässer.,neutral
Grimm,Wikipedia,2013,Grimm,Hänsel und Gretel Hexenjäger,1,"Hänsel und Gretel: Hexenjäger

Nachdem Hänsel und Gretel von ihren Eltern im Wald ausgesetzt wurden und die Hexe töteten, die sie gefangen genommen hatte, arbeiten sie in den folgenden 15 Jahren als Kopfgeldjäger und töten Hexen.",anger
Grimm,Wikipedia,2013,Grimm,Hänsel und Gretel Hexenjäger,2,"In Augsburg halten sie den Amtsrichter davon ab, eine Frau namens Mina hinzurichten, die der Hexerei beschuldigt wird.",neutral
Grimm,Wikipedia,2013,Grimm,Hänsel und Gretel Hexenjäger,3,"Vom Bürgermeister der Stadt wurden sie angeheuert, eine Reihe verschwundener Kinder zu finden.",neutral
Grimm,Wikipedia,2013,Grimm,Hänsel und Gretel Hexenjäger,4,"Der Amtsrichter beauftragt einige Männer mit derselben Aufgabe, allerdings werden diese in der Nacht von der Oberhexe Muriel getötet.",neutral
Grimm,Wikipedia,2013,Grimm,Hänsel und Gretel Hexenjäger,5,"Nur einen lässt sie überleben und schickt ihn zurück in die Stadt, wo er zur Warnung explodiert.",neutral
Grimm,Wikipedia,2013,Grimm,Hänsel und Gretel Hexenjäger,6,"Hänsel und Gretel gelingt es, eine Hexe gefangen zu nehmen und zu verhören.",neutral
Grimm,Wikipedia,2013,Grimm,Hänsel und Gretel Hexenjäger,7,"Dabei erfahren sie, dass die Hexen ein Ritual planen, wofür sie jeweils sechs Jungen und Mädchen benötigen, die in verschiedenen Monaten geboren sind.",neutral
Grimm,Wikipedia,2013,Grimm,Hänsel und Gretel Hexenjäger,8,"Da nur noch ein im Monat April geborenes Mädchen fehlt, begibt sich Hänsel zu dem einzigen in Frage kommenden Kind, kann dessen Entführung aber nicht verhindern.",neutral
Grimm,Wikipedia,2013,Grimm,Hänsel und Gretel Hexenjäger,9,"Er hält sich am Besen einer fliehenden Hexe fest, wird aber im Wald abgeschüttelt.",neutral
Grimm,Wikipedia,2013,Grimm,Hänsel und Gretel Hexenjäger,10,"Muriel befreit die gefangene Hexe und schlägt Gretel bewusstlos, die von einem Jungen namens Ben in Sicherheit gebracht wird.",neutral
Grimm,Wikipedia,2013,Grimm,Hänsel und Gretel Hexenjäger,11,Hänsel wird am nächsten Morgen von Mina kopfüber in einem Baum hängend gefunden.,neutral
Grimm,Wikipedia,2013,Grimm,Hänsel und Gretel Hexenjäger,12,"Gretel begibt sich in den Wald, um nach ihm zu suchen, wird jedoch vom Amtsrichter und seinen Männern angegriffen und misshandelt, die sie und ihren Bruder für die Geschehnisse verantwortlich machen.",neutral
Grimm,Wikipedia,2013,Grimm,Hänsel und Gretel Hexenjäger,13,"Ein Troll namens Eduard, der Handlanger von Muriel ist, weil Trolle Hexen dienen, greift ein und tötet Gretels Angreifer.",neutral
Grimm,Wikipedia,2013,Grimm,Hänsel und Gretel Hexenjäger,14,"In einer Hütte im Wald treffen die Geschwister wieder aufeinander und stellen fest, dass die Hütte nicht nur das Versteck einer Hexe ist, sondern auch ihrer beider Geburtshaus.",realization
Grimm,Wikipedia,2013,Grimm,Hänsel und Gretel Hexenjäger,15,"Da trifft Muriel ein und erzählt, dass Adrianna, die Mutter der Geschwister, eine weiße (gute) Hexe war, und dass das Herz einer solchen weißen Hexe die letzte Zutat für das Ritual ist, mit dem die schwarzen Hexen sich immun gegen Feuer machen wollen.",neutral
Grimm,Wikipedia,2013,Grimm,Hänsel und Gretel Hexenjäger,16,"Da die Mutter jedoch zu mächtig war, wollten die Hexen Gretels Herz, weshalb der Vater die beiden Kinder im Wald verstecken wollte.",neutral
Grimm,Wikipedia,2013,Grimm,Hänsel und Gretel Hexenjäger,17,"Muriel sorgte aber durch die Verbreitung eines Gerüchts dafür, dass die Mutter verbrannt und der Vater vom Mob aufgehängt wurde.",neutral
Grimm,Wikipedia,2013,Grimm,Hänsel und Gretel Hexenjäger,18,"Als sie dies erfahren, attackieren Hänsel und Gretel die schwarze Hexe, unterliegen jedoch.",neutral
Grimm,Wikipedia,2013,Grimm,Hänsel und Gretel Hexenjäger,19,Hänsel wird schwer verwundet und Gretel entführt.,neutral
Grimm,Wikipedia,2013,Grimm,Hänsel und Gretel Hexenjäger,20,"Hänsel erwacht am nächsten Morgen und merkt, dass Mina ihn geheilt hat.",realization
Grimm,Wikipedia,2013,Grimm,Hänsel und Gretel Hexenjäger,21,"Es stellt sich heraus, dass auch sie eine weiße Hexe ist.",annoyance
Grimm,Wikipedia,2013,Grimm,Hänsel und Gretel Hexenjäger,22,Zusammen mit Ben machen sie sich auf den Weg zur Versammlung der Hexen.,neutral
Grimm,Wikipedia,2013,Grimm,Hänsel und Gretel Hexenjäger,23,Hänsel und Mina können mit ihren Schusswaffen die Hexen töten und mit Hilfe von Eduard Gretel und die entführten Kinder befreien.,neutral
Grimm,Wikipedia,2013,Grimm,Hänsel und Gretel Hexenjäger,24,"Muriel flüchtet, wird jedoch von Ben vom Besen geschossen.",neutral
Grimm,Wikipedia,2013,Grimm,Hänsel und Gretel Hexenjäger,25,"Hänsel, Mina und Ben verfolgen sie zu dem Hexenhaus, in dem Hänsel und Gretel als Kind gefangen waren.",neutral
Grimm,Wikipedia,2013,Grimm,Hänsel und Gretel Hexenjäger,26,"Im Kampf wird Mina von Muriel getötet, bevor diese von Hänsel und Gretel mit einer Schaufel enthauptet wird.",neutral
Grimm,Wikipedia,2013,Grimm,Hänsel und Gretel Hexenjäger,27,"Am Ende holen die beiden die Belohnung für die Rettung der Kinder ab und ziehen gemeinsam mit Ben und Eduard weiter, um anderswo schwarze Hexen zu jagen.",neutral
Grimm,Original,1857,Grimm,Rumpelstilzchen,1,"Rumpelstilzchen

Es war einmal ein Müller, der war arm, aber er hatte eine schöne Tochter.",admiration
Grimm,Original,1857,Grimm,Rumpelstilzchen,2,"Nun traf es sich, dass er mit dem König zu sprechen kam, und um sich ein Ansehen zu geben, sagte er zu ihm „ich habe eine Tochter, die kann Stroh zu Gold spinnen.“ Der König sprach zum Müller „das ist eine Kunst, die mir wohl gefällt, wenn deine Tochter so geschickt ist, wie du sagst, so bring sie Morgen in mein Schloss, da will ich sie auf die Probe stellen.“ Als nun das Mädchen zu ihm gebracht ward, führte er es in eine Kammer, die ganz voll Stroh lag, gab ihr Rad und Haspel und sprach „jetzt mache dich an die Arbeit, und wenn du diese Nacht durch bis morgen früh dieses Stroh nicht zu Gold versponnen hast, so musst du sterben.“ Darauf schloss er die Kammer selbst zu, und sie blieb allein darin.",neutral
Grimm,Original,1857,Grimm,Rumpelstilzchen,3,"Da saß nun die arme Müllerstochter und wusste um ihr Leben keinen Rat: sie verstand gar nichts davon, wie man Stroh zu Gold spinnen konnte, und ihre Angst ward immer größer, dass sie endlich zu weinen anfing.",sadness
Grimm,Original,1857,Grimm,Rumpelstilzchen,4,"Da ging auf einmal die Türe auf, und trat ein kleines Männchen herein und sprach „guten Abend, Jungfer Müllerin, warum weint sie so sehr?“ „Ach,“ antwortete das Mädchen, „ich soll Stroh zu Gold spinnen, und verstehe das nicht.“ Sprach das Männchen „was gibst du mir, wenn ich dirs spinne?“ „Mein Halsband“ sagte das Mädchen.",neutral
Grimm,Original,1857,Grimm,Rumpelstilzchen,5,"Das Männchen nahm das Halsband, setzte sich vor das Rädchen, und schnurr, schnurr, schnurr, dreimal gezogen, war die Spule voll.",neutral
Grimm,Original,1857,Grimm,Rumpelstilzchen,6,"Dann steckte es eine andere auf, und schnurr, schnurr, schnurr, dreimal gezogen, war auch die zweite voll: und so gings fort bis zum Morgen, da war alles Stroh versponnen, und alle Spulen waren voll Gold.",neutral
Grimm,Original,1857,Grimm,Rumpelstilzchen,7,"Bei Sonnenaufgang kam schon der König und als er das Gold erblickte, erstaunte er und freute sich, aber sein Herz ward nur noch goldgieriger.",admiration
Grimm,Original,1857,Grimm,Rumpelstilzchen,8,"Er ließ die Müllerstochter in eine andere Kammer voll Stroh bringen, die noch viel größer war, und befahl ihr das auch in einer Nacht zu spinnen, wenn ihr das Leben lieb wäre.",neutral
Grimm,Original,1857,Grimm,Rumpelstilzchen,9,"Das Mädchen wusste sich nicht zu helfen und weinte, da ging abermals die Türe auf, und das kleine Männchen erschien und sprach „was gibst du mir, wenn ich dir das Stroh zu Gold spinne?“ „Meinen Ring von dem Finger“ antwortete das Mädchen.",neutral
Grimm,Original,1857,Grimm,Rumpelstilzchen,10,"Das Männchen nahm den Ring, fing wieder an zu schnurren mit dem Rade und hatte bis zum Morgen alles Stroh zu glänzendem Gold gesponnen.",neutral
Grimm,Original,1857,Grimm,Rumpelstilzchen,11,"Der König freute sich über die Maßen bei dem Anblick, war aber noch immer nicht Goldes satt, sondern ließ die Müllerstochter in eine noch größere Kammer voll Stroh bringen und sprach „die musst du noch in dieser Nacht verspinnen: gelingt dirs aber, so sollst du meine Gemahlin werden.“ „Wenns auch eine Müllerstochter ist,“ dachte er, „eine reichere Frau finde ich in der ganzen Welt nicht.“ Als das Mädchen allein war, kam das Männlein zum drittenmal wieder und sprach „was gibst du mir, wenn ich dir noch diesmal das Stroh spinne?“ „Ich habe nichts mehr, das ich geben könnte“ antwortete das Mädchen.",neutral
Grimm,Original,1857,Grimm,Rumpelstilzchen,12,"„So versprich mir, wenn du Königin wirst, dein erstes Kind.“ „Wer weiss wie das noch geht“ dachte die Müllerstochter und wusste sich auch in der Not nicht anders zu helfen; sie versprach also dem Männchen was es verlangte, und das Männchen spann dafür noch einmal das Stroh zu Gold.",neutral
