Author,Type,Year,OriginalAuthor,Title,SentenceNr,Sentence,Emotion
Andersen,Original,1844,Andersen,Die Schneekönigin,443,"Der Prinz und
die Prinzessin selbst halfen ihr in den Wagen und
wünschten ihr alles Glück.",desire
Andersen,Original,1844,Andersen,Die Schneekönigin,444,"Die Waldkrähe, welche nun
verheiratet war, begleitete sie die ersten drei Meilen;
sie saß ihr zur Seite, denn sie konnte nicht vertragen,
rückwärts zu fahren.",neutral
Andersen,Original,1844,Andersen,Die Schneekönigin,445,"Die andere Krähe stand in der Tür
und schlug mit den Flügeln; sie kam nicht mit, denn
sie litt an Kopfschmerzen, seitdem sie eine feste
Anstellung und zuviel zu essen erhalten hatte.",nervousness
Andersen,Original,1844,Andersen,Die Schneekönigin,446,"Inwendig war die Kutsche mit Zuckerbrezeln gefüttert,
und im Sitz waren Früchte und Pfeffernüsse.",neutral
Andersen,Original,1844,Andersen,Die Schneekönigin,447,"""Lebe wohl!",neutral
Andersen,Original,1844,Andersen,Die Schneekönigin,448,"Lebe wohl!""",caring
Andersen,Original,1844,Andersen,Die Schneekönigin,449,"riefen der Prinz und die
Prinzessin; und die kleine Gerda weinte, und die Krähe
weinte.",neutral
Andersen,Original,1844,Andersen,Die Schneekönigin,450,"So ging es die ersten Meilen; da sagte auch die
Krähe Lebewohl, und das war der schwerste Abschied;
sie flog auf einen Baum und schlug mit ihren
schwarzen Flügeln, so lange sie den Wagen, welcher
wie der helle Sonnenschein glänzte, erblicken konnte.",neutral
Andersen,Original,1844,Andersen,Die Schneekönigin,451,"Fünfte Geschichte
Das kleine Räubermädchen
Sie fuhren durch den dunklen Wald, aber die Kutsche
leuchtete wie eine Fackel; das stach den Räubern in
die Augen, das konnten sie nicht ertragen.",neutral
Andersen,Original,1844,Andersen,Die Schneekönigin,452,"""Das ist
Gold, das ist Gold!""",neutral
Andersen,Original,1844,Andersen,Die Schneekönigin,453,"riefen sie, stürzten hervor, hielten
die Pferde an, schlugen die kleinen Vorreiter, den
Kutscher und die Diener tot und zogen dann die kleine
Gerda aus dem Wagen.",disgust
Andersen,Original,1844,Andersen,Die Schneekönigin,454,"""Sie ist fett, sie ist niedlich, sie ist mit Mußkernen
gefüttert!""",admiration
Andersen,Original,1844,Andersen,Die Schneekönigin,455,"sagte das alte Räuberweib, das einen langen
struppigen Bart und Augenbrauen hatte, die ihm über

ihren Muff,

die Augen herabhingen.",neutral
Andersen,Original,1844,Andersen,Die Schneekönigin,456,"""Die ist so gut wie ein kleines fettes Lamm; wie wird
die schmecken!""",admiration
Andersen,Original,1844,Andersen,Die Schneekönigin,457,"Und dann zog es sein blankes Messer
heraus, und das glänzte, daß es gräßlich war.",admiration
Andersen,Original,1844,Andersen,Die Schneekönigin,458,"""Au!""",neutral
Andersen,Original,1844,Andersen,Die Schneekönigin,459,"sagte das Weib zu gleicher Zeit; es wurde von
der eigenen Tochter, die auf dessen Rücken hing, so
wild und unartig in das Ohr gebissen, daß es eine Lust
war.",neutral
Andersen,Original,1844,Andersen,Die Schneekönigin,460,"""Du häßlicher Balg!""",annoyance
Andersen,Original,1844,Andersen,Die Schneekönigin,461,"sagte die Mutter und hatte
nicht Zeit, Gerda zu schlachten.",neutral
Andersen,Original,1844,Andersen,Die Schneekönigin,462,"""Sie soll mit mir spielen!""",neutral
Andersen,Original,1844,Andersen,Die Schneekönigin,463,"sagte das kleine
Räubermädchen.",neutral
Andersen,Original,1844,Andersen,Die Schneekönigin,464,"""Sie soll mir
ihr
hübsches Kleid geben, bei mir in meinem Bette
schlafen!""",neutral
Andersen,Original,1844,Andersen,Die Schneekönigin,465,"Und dann bis sie wieder, daß das
Räuberweib in die Höhe sprang und sich ringsherum
drehte.",neutral
Andersen,Original,1844,Andersen,Die Schneekönigin,466,"Und alle Räuber lachten und sagten: ""Seht, wie
es mit seinem Kalbe tanzt!""",amusement
Andersen,Original,1844,Andersen,Die Schneekönigin,467,"""Ich will in den Wagen hinein,"" sagte das kleine
Räubermädchen.",neutral
Andersen,Original,1844,Andersen,Die Schneekönigin,468,"Und es mußte und wollte seinen
Willen haben, denn es war ganz verzogen und sehr
hartnäckig!",neutral
Andersen,Original,1844,Andersen,Die Schneekönigin,469,"Es saß mit Gerda drinnen, und so fuhren
sie über Stock und Stein immer tiefer in den Wald.",neutral
Andersen,Original,1844,Andersen,Die Schneekönigin,470,"Das kleine Räubermädchen war so groß wie Gerda,
aber stärker, breitschultriger und von dunkler Haut; die
Augen waren ganz schwarz; sie sahen fast traurig aus.",sadness
Andersen,Original,1844,Andersen,Die Schneekönigin,471,"Sie faßte die kleine Gerda um den Leib und sagte: ""Sie
sollen dich nicht schlachten, so lange ich dir nicht böse
werde.",neutral
Andersen,Original,1844,Andersen,Die Schneekönigin,472,"Du bist wohl eine Prinzessin?""",curiosity
Andersen,Original,1844,Andersen,Die Schneekönigin,473,"""Nein,"" sagte Gerda und erzählte ihr alles, was sie
erlebt hatte und wie sehr sie den kleinen Kay lieb
hätte.",disapproval
Andersen,Original,1844,Andersen,Die Schneekönigin,474,"Das Räubermädchen betrachtete sie ganz ernsthaft,
nickte ein wenig mit dem Kopf und sagte: ""Sie sollen
dich nicht schlachten, selbst wenn ich dir böse werde;
dann werde ich es schon selber tun!""",neutral
Andersen,Original,1844,Andersen,Die Schneekönigin,475,"Und dann
trocknete sie Gerdas Augen und steckte ihre beiden
Hände in den schönen Muff, der gar weich und warm
war.",neutral
Andersen,Original,1844,Andersen,Die Schneekönigin,476,"Nun hielt die Kutsche still; sie waren mitten auf dem
Hof eines Räuberschlosses.",neutral
Andersen,Original,1844,Andersen,Die Schneekönigin,477,"Dasselbe war von oben bis
unten geborsten; Raben und Krähen flogen aus den
offenen Löchern, und die großen Bullenbeißer, von
denen jeder aussah, als könnte er einen Menschen
verschlingen, sprangen hoch empor aber sie bellten
nicht, denn es war verboten.",neutral
Andersen,Original,1844,Andersen,Die Schneekönigin,478,"In dem großen, alten, verräucherten Saal brannte
mitten auf dem steinernen Fußboden ein helles Feuer;
der Rauch zog unter der Decke hin und mußte sich
selbst den Ausweg suchen; ein großer Braukessel mit
Suppe kochte, und Hasen wie Kaninchen wurden an

das

sagte

gehören

alle mir!""",neutral
Andersen,Original,1844,Andersen,Die Schneekönigin,479,Spießen gebraten.,neutral
Andersen,Original,1844,Andersen,Die Schneekönigin,480,"""Du sollst die Nacht mit mir bei allen meinen kleinen
Tiefen schlafen,"" sagte das Räubermädchen.",neutral
Andersen,Original,1844,Andersen,Die Schneekönigin,481,"Sie
bekamen zu essen und zu trinken und gingen dann in
eine Ecke, wo Stroh und Teppiche lagen.",neutral
Andersen,Original,1844,Andersen,Die Schneekönigin,482,"Darüber
saßen auf Latten und Stäben mehr als hundert Tauben,
die alle zu schlafen schienen, sich aber doch ein wenig
drehten, als die beiden kleinen Mädchen kamen.",neutral
Andersen,Original,1844,Andersen,Die Schneekönigin,483,"kleine
""Die
Räubermädchen und ergriff rasch eine der nächsten,
hielt sie bei den Füßen und schüttelte sie, daß sie mit
den Flügeln schlug.",neutral
Andersen,Original,1844,Andersen,Die Schneekönigin,484,"""Küsse sie!""",love
Andersen,Original,1844,Andersen,Die Schneekönigin,485,"rief sie und schlug sie
Gerda ins Gesicht.",neutral
Andersen,Original,1844,Andersen,Die Schneekönigin,486,"""Da sitzen die Waldkanaillen,"" fuhr
es fort und zeigte hinter eine Anzahl Stäbe, die vor
einem Loch oben in die Mauer eingeschlagen waren.",neutral
Andersen,Original,1844,Andersen,Die Schneekönigin,487,"""Das sind Waldkanaillen, die beiden; die fliegen gleich
fort, wenn man sie nicht ordentlich verschlossen hält;
und hier steht mein alter liebster Ba!""",neutral
Andersen,Original,1844,Andersen,Die Schneekönigin,488,"Und sie zog ein
Rentier am Horn vor, welches einen blanken
kupfernen Ring um den Hals trug und angebunden
war.",neutral
Andersen,Original,1844,Andersen,Die Schneekönigin,489,"""Den müssen wir auch in der Klemme halten,
sonst springt er von uns fort.",neutral
Andersen,Original,1844,Andersen,Die Schneekönigin,490,"An jedem Abend kitzele
ich ihn mit meinem scharfen Messer am Halse, davor
furchtet er sich sehr!""",fear
Andersen,Original,1844,Andersen,Die Schneekönigin,491,"Und das kleine Mädchen zog ein
langes Messer aus einer Spalte in der Mauer und ließ
es über des Renntiers Hals hingleiten; das arme Tier
schlug mit den Beinen aus, das kleine Räubermädchen
lachte und zog dann Gerda mit in das Bett hinein.",amusement
Andersen,Original,1844,Andersen,Die Schneekönigin,492,"""Willst du das Messer bei dir behalten, wenn du
schläfst?""",curiosity
Andersen,Original,1844,Andersen,Die Schneekönigin,493,"frage Gerda und blickte es etwas furchtsam
an.",fear
Andersen,Original,1844,Andersen,Die Schneekönigin,494,"""Ich schlafe immer mit dem Messer!""",neutral
Andersen,Original,1844,Andersen,Die Schneekönigin,495,"sagte das kleine
Räubermädchen.",neutral
Andersen,Original,1844,Andersen,Die Schneekönigin,496,"""Man weiß nie, was vorfallen kann.",confusion
Andersen,Original,1844,Andersen,Die Schneekönigin,497,"Aber fahre nun fort mit dem, was du mir vorhin von
dem kleinen Kay erzähltest und weshalb du in die
weite Welt hinausgegangen bist.""",neutral
Andersen,Original,1844,Andersen,Die Schneekönigin,498,"Und Gerda erzählte
wieder von vorn, und die Waldtauben gurrten oben im
Käfig, und die andern Tauben schliefen.",neutral
Andersen,Original,1844,Andersen,Die Schneekönigin,499,"Das kleine
Räubermädchen legte seinen Arm um Gerdas Hals,
hielt das Messer in der andren Hand und schlief, daß
man es hören konnte; aber Gerda konnte ihre Augen
nicht schließen, sie wußte nicht, ob sie leben oder
sterben würde.",neutral
Andersen,Original,1844,Andersen,Die Schneekönigin,500,"Die Räuber saßen rings um das Feuer,
sangen und tranken, und das Räuberweib überpurzelte
sich.",neutral
Andersen,Original,1844,Andersen,Die Schneekönigin,501,"Oh, es war ganz gräßlich für das kleine Mädchen
mit anzusehen.",admiration
Andersen,Original,1844,Andersen,Die Schneekönigin,502,"Da sagten die Waldtauben: ""Kurre!",neutral
Andersen,Original,1844,Andersen,Die Schneekönigin,503,Kurre!,neutral
Andersen,Original,1844,Andersen,Die Schneekönigin,504,"wir haben
den kleinen Kay gesehen.",neutral
Andersen,Original,1844,Andersen,Die Schneekönigin,505,"Ein weißes Huhn trug seinen
Schlitten; er saß im Wagen der Schneekönigin,

gesagt

welcher dicht über den Wald hinfuhr, als wir im Nest
lagen; sie blies auf uns Junge, und außer uns beiden
starben alle.",grief
Andersen,Original,1844,Andersen,Die Schneekönigin,506,Kurre!,neutral
Andersen,Original,1844,Andersen,Die Schneekönigin,507,"Kurre!""",neutral
Andersen,Original,1844,Andersen,Die Schneekönigin,508,"- ""Was sagt ihr da oben?""",neutral
Andersen,Original,1844,Andersen,Die Schneekönigin,509,rief Gerda.,neutral
Andersen,Original,1844,Andersen,Die Schneekönigin,510,"""Wohin reiste die Schneekönigin?",curiosity
Andersen,Original,1844,Andersen,Die Schneekönigin,511,"Wißt ihr
etwas davon?""",curiosity
Andersen,Original,1844,Andersen,Die Schneekönigin,512,"""Sie reiste wahrscheinlich nach Lappland, denn dort ist
immer Schnee und Eis!",neutral
Andersen,Original,1844,Andersen,Die Schneekönigin,513,"Frage das Rentier, welches am
Strick angebunden steht.""",neutral
Andersen,Original,1844,Andersen,Die Schneekönigin,514,"- ""Dort ist Eis und Schnee,
dort ist es herrlich und gut!""",admiration
Andersen,Original,1844,Andersen,Die Schneekönigin,515,sagte das Rentier.,neutral
Andersen,Original,1844,Andersen,Die Schneekönigin,516,"""Dort
springt man frei umher in den großen glänzenden
Tälern!",excitement
Andersen,Original,1844,Andersen,Die Schneekönigin,517,"Dort hat die Schneekönigin ihr Sommerzelt;
aber ihr festes Schloß ist oben, gegen den Nordpol zu,
auf der Insel, die Spitzbergen genannt wird!""",neutral
Andersen,Original,1844,Andersen,Die Schneekönigin,518,"- ""O
Kay, kleiner Kay!""",neutral
Andersen,Original,1844,Andersen,Die Schneekönigin,519,seufzte Gerda.,neutral
Andersen,Original,1844,Andersen,Die Schneekönigin,520,"""Du mußt still
liegen!""",neutral
Andersen,Original,1844,Andersen,Die Schneekönigin,521,"sagte das Räubermädchen; ""Sonst stoße ich
dir das Messer in den Leib!""",neutral
Andersen,Original,1844,Andersen,Die Schneekönigin,522,"ihr alles, was die
Am Morgen erzählte Gerda
Waldtauben
kleine
das
und
hatten
Räubermädchen sah ganz ernsthaft aus, nickte aber mit
dem Kopfe und sagte: ""Das ist einerlei!",neutral
Andersen,Original,1844,Andersen,Die Schneekönigin,523,"Das ist
einerlei!",neutral
Andersen,Original,1844,Andersen,Die Schneekönigin,524,?,neutral
Andersen,Original,1844,Andersen,Die Schneekönigin,525,"Weißt du, wo Lappland ist?""",neutral
Andersen,Original,1844,Andersen,Die Schneekönigin,526,"fragte sie das
Rentier.",neutral
Andersen,Original,1844,Andersen,Die Schneekönigin,527,"""Wer könnte es wohl besser wissen als ich?""",curiosity
Andersen,Original,1844,Andersen,Die Schneekönigin,528,"sagte das Tier, und die Augen funkelten ihm im Kopfe.",neutral
Andersen,Original,1844,Andersen,Die Schneekönigin,529,"""Dort bin ich geboren und erzogen; dort bin ich auf
den Schneefeldern herumgesprungen!""",neutral
Andersen,Original,1844,Andersen,Die Schneekönigin,530,"""Höre!""",neutral
Andersen,Original,1844,Andersen,Die Schneekönigin,531,"sagte das Räubermädchen zu Gerda; ""du
siehst, alle unsere Mannsleute sind fort, nur die Mutter
ist noch hier, und die bleibt; aber gegen Mittag trinkt
sie aus der großen Flasche und schlummert nachher
ein wenig darauf; dann werde ich etwas für dich tun!""",neutral
Andersen,Original,1844,Andersen,Die Schneekönigin,532,"Nun sprang sie aus dem Bett, fuhr der Mutter um den
Hals, zupfte sie am Bart und sagte: ""Mein einzig lieber
Ziegenbock, guten Morgen!""",neutral
Andersen,Original,1844,Andersen,Die Schneekönigin,533,"Und die Mutter gab ihr
Nasenstüber, daß die Nase rot und blau wurde; und das
geschah alles aus lauter Liebe.",love
Andersen,Original,1844,Andersen,Die Schneekönigin,534,"Als die Mutter dann aus ihrer Flasche getrunken hatte
und darauf einschlief, ging das Räubermädchen zum
Rentier hin und sagte: "" Ich könnte große Freude daran
haben, dich noch manches Mal mit dem scharfen
Messer zu kitzeln, denn dann bist du so possierlich;
aber es ist einerlei.",joy
Andersen,Original,1844,Andersen,Die Schneekönigin,535,"Ich will deine Schnur lösen und dir
hinaushelfen, damit du nach Lappland laufen kannst;
aber du mußt tüchtig Beine machen und dieses kleine
Mädchen zum Schlosse der Schneekönigin bringen,
wo ihr Spielkamerad ist.",neutral
Andersen,Original,1844,Andersen,Die Schneekönigin,536,"Du hast wohl gehört, was sie
erzählte, denn sie sprach
laut genug, und du
horchtest!""",neutral
Andersen,Original,1844,Andersen,Die Schneekönigin,537,Das Rentier sprang vor Freude hochauf.,neutral
Andersen,Original,1844,Andersen,Die Schneekönigin,538,"Das
Räubermädchen hob die kleine Gerda hinaus und hatte

die Vorsicht, sie fest zu binden, ja sogar, ihr ein
kleines Kissen zum Sitzen zu geben: ""Da hast du auch
deine Pelzstiefel,"" sagte sie, ""denn es wird kalt; aber
den Muff behalte ich, der ist gar zu niedlich!",admiration
Andersen,Original,1844,Andersen,Die Schneekönigin,539,"Darum
sollst du aber doch nicht frieren.",neutral
Andersen,Original,1844,Andersen,Die Schneekönigin,540,"Hier hast du meiner
Mutter große Fausthandschuhe, die reichen dir gerade
bis zum Ellbogen hinauf.",neutral
Andersen,Original,1844,Andersen,Die Schneekönigin,541,"Krieche hinein: Nun siehst
du an den Händen ebenso aus wie meine häßliche
Mutter!""",neutral
Andersen,Original,1844,Andersen,Die Schneekönigin,542,Und Gerda weinte vor Freude.,neutral
Andersen,Original,1844,Andersen,Die Schneekönigin,543,"""Ich kann nicht leiden,
daß du weinst!""",annoyance
Andersen,Original,1844,Andersen,Die Schneekönigin,544,sagte das kleine Räubermädchen.,neutral
Andersen,Original,1844,Andersen,Die Schneekönigin,545,"""Jetzt mußt du gerade recht froh aussehen!",neutral
Andersen,Original,1844,Andersen,Die Schneekönigin,546,"Und da hast
du zwei Brote und einen Schinken; nun wirst du nicht
hungern.""",neutral
Andersen,Original,1844,Andersen,Die Schneekönigin,547,"Beides wurde hinten auf das Rentier
gebunden, das kleine Räubermädchen öffnete die Tür,
lochte alle die großen Hunde herein, durchschnitt dann
den Strick mit ihrem scharfen Messer und sagte zum
Rentier: ""Laufe nun!",neutral
Andersen,Original,1844,Andersen,Die Schneekönigin,548,"Aber gib auf das kleine Mädchen
recht acht!""",caring
Andersen,Original,1844,Andersen,Die Schneekönigin,549,"Und Gerda streckte die Hände mit den großen
Fausthandschuhen gegen das Räubermädchen aus und
sagte Lebewohl, und dann flog das Rentier über Stock
und Stein davon, durch den großen Wald über Sümpfe
und Steppen, so schnell es nur konnte.",neutral
Andersen,Original,1844,Andersen,Die Schneekönigin,550,"Die Wölfe
heulten, und die Raben schrieen.",neutral
Andersen,Original,1844,Andersen,Die Schneekönigin,551,?,neutral
Andersen,Original,1844,Andersen,Die Schneekönigin,552,Fugt!,neutral
