Emotion,Token,Frequency
neutral,jungens,1
neutral,pflegte,5
neutral,sonntagmorgen,2
neutral,herbstzeit,1
neutral,buchweizen,2
neutral,blühte,1
neutral,aufgegangen,3
neutral,morgenwind,2
neutral,warm,5
neutral,stoppeln,1
neutral,lerchen,1
neutral,sangen,2
neutral,bienen,1
neutral,summten,1
neutral,sonntagsstaat,1
neutral,swinegel,32
neutral,übereinander,1
neutral,summte,1
neutral,liedchen,1
neutral,hinsang,1
neutral,wüsche,1
neutral,anzöge,1
neutral,bißchen,3
neutral,steckrüben,2
neutral,dicht,4
neutral,seinigen,1
neutral,felde,4
neutral,schlehenbusch,1
neutral,steckrübenacker,1
neutral,abbiegen,1
neutral,ähnlichen,1
neutral,geschäften,1
neutral,ausgegangen,2
neutral,kohl,1
neutral,besehen,2
neutral,verdroß,1
neutral,ertragen,3
neutral,schief,3
neutral,bildest,1
neutral,hasen,15
neutral,denke,1
neutral,vorbeilaufe,1
neutral,louisdor,3
neutral,buddel,3
neutral,branntwein,3
neutral,angenommen,1
neutral,losgehen,2
neutral,nüchtern,1
neutral,frühstücken,1
neutral,verläßt,1
neutral,kriegen,5
neutral,vornehmer,1
neutral,dummer,2
neutral,kerl,2
neutral,ankam,9
neutral,gewettet,2
neutral,o,18
neutral,gescheit,2
neutral,halt,6
neutral,'s,5
neutral,marsch,1
neutral,mochte,5
neutral,paß,1
neutral,furche,5
neutral,rufst,1
neutral,wies,12
neutral,jawohl,1
neutral,zählte,2
neutral,ungefähr,1
neutral,duckte,2
neutral,ruhig,12
neutral,vollem,3
neutral,stutzte,1
neutral,verwunderte,2
neutral,zurief,1
neutral,bekanntlich,1
neutral,dingen,3
neutral,nochmal,1
neutral,flogen,13
neutral,ärger,2
neutral,meinetwegen,2
neutral,sooft,2
neutral,dreiundsiebzigmal,1
neutral,vierundsiebzigsten,2
neutral,halse,2
neutral,platze,1
neutral,gewonnenen,1
neutral,begab,7
neutral,buxtehuder,2
neutral,totlief,1
neutral,einfallen,1
neutral,erstens,1
neutral,vornehm,1
neutral,dünkt,1
neutral,zweitens,1
neutral,freit,1
neutral,stande,2
neutral,geradeso,1
neutral,friede,2
neutral,erhielt,13
neutral,hauptmann,3
neutral,hartherzig,2
neutral,durchschlägst.,1
neutral,gewehr,2
neutral,kriegshandwerk,1
neutral,verhungern.,1
neutral,brausen,1
neutral,umblickte,1
neutral,unbekannter,1
neutral,stattlich,1
neutral,aussah,3
neutral,pferdefuß,1
neutral,durchbringen,1
neutral,ausgebe.,1
neutral,paßt,1
neutral,wohlan,3
neutral,schau,4
neutral,dich.,5
neutral,brummend,1
neutral,zutrabte,1
neutral,oho,2
neutral,kitzeln,1
neutral,vergehen,1
neutral,schnauze,1
neutral,zusammenfiel,2
neutral,erfüllen.,1
neutral,seligkeit,2
neutral,schadet,1
neutral,wen,3
neutral,grünrock,1
neutral,darfst,5
neutral,kämmen,3
neutral,vaterunser,1
neutral,beten,1
neutral,greifst,1
neutral,richtigkeit,1
neutral,bärenhaut,1
neutral,unterließ,1
neutral,gelde,1
neutral,wehe,1
neutral,orten,2
neutral,beteten,2
neutral,stürbe,1
neutral,bezahlte,5
neutral,herberge,3
neutral,bärenhäuter,12
neutral,ducaten,1
neutral,herausholte,2
neutral,erweichen,1
neutral,hintergebäude,1
neutral,ruf,2
neutral,freundliches,1
neutral,zureden,1
neutral,ursache,2
neutral,kummers,1
neutral,offenbarte,12
neutral,genug.,1
neutral,herbeikommen,1
neutral,unglücklichen,1
neutral,freilich,3
neutral,bringen.,5
neutral,gefiel,3
neutral,schrieb,4
neutral,reichst,1
neutral,darauf.,1
neutral,hüte,3
neutral,süßigkeit,1
neutral,gefällst,1
neutral,brummen.,1
neutral,gut.,2
neutral,schwieg,5
neutral,reichlich,3
neutral,anbrach,4
neutral,sauste,1
neutral,verdrießlich,3
neutral,reinigen.,1
neutral,abwaschen,2
neutral,abgezogen,2
neutral,ums,5
neutral,sammetrock,1
neutral,schimmeln,1
neutral,bespannt,3
neutral,vornehmen,2
neutral,feldobrist,1
neutral,niederlassen,1
neutral,schenkten,2
neutral,schönern,1
neutral,kleide,1
neutral,anziehen,3
neutral,bildete,1
neutral,zeigte,23
neutral,vollkommen,2
neutral,paßten,1
neutral,putz,1
neutral,ersäufte,1
neutral,erhenkte,1
neutral,eine.,1
neutral,verachtet,1
neutral,zurückgesetzt,1
neutral,eierkuchen,4
neutral,litte,1
neutral,graues,2
neutral,schluck,2
neutral,durstig.,2
neutral,kluge,2
neutral,geb,4
neutral,pack,2
neutral,behauen,1
neutral,hieb,8
neutral,heimgehen,1
neutral,grauen,6
neutral,gleichfalls,4
neutral,graue,5
neutral,trunk,3
neutral,verständig,1
neutral,hiebe,1
neutral,hauen.,1
neutral,schaden,4
neutral,verstehst,2
neutral,davon.,1
neutral,klug,5
neutral,saueres,2
neutral,grüßte,2
neutral,aschenkuchen,2
neutral,sauere,1
neutral,hau,3
neutral,finden.,7
neutral,blieben,11
neutral,festhängen,2
neutral,angerührt,4
neutral,gleicher,3
neutral,absicht,2
neutral,schrien,3
neutral,bleib,5
neutral,himmelswillen,1
neutral,weg.,2
neutral,begriff,1
neutral,wegbleiben,1
neutral,herzu,2
neutral,zubringen,2
neutral,bekümmerte,1
neutral,drein,5
neutral,links,6
neutral,rechts,6
neutral,folgte,22
neutral,vergeßt,1
neutral,kindtaufe,1
neutral,ermel,2
neutral,trabten,1
neutral,möchten,1
neutral,nachliefen,1
neutral,schwiegersohn,1
neutral,einwendungen,1
neutral,austrinken,1
neutral,abgehauen,2
neutral,betrübtes,1
neutral,löschen,2
neutral,kalte,2
neutral,vertrage,1
neutral,ausgeleert,1
neutral,fässer,1
neutral,hüften,1
neutral,weh,10
neutral,ausgetrunken,1
neutral,riemen,1
neutral,grämliches,1
neutral,raspelbrot,1
neutral,magen,6
neutral,zuschnüren,1
neutral,soll.,3
neutral,mehl,2
neutral,zusammenfahren,1
neutral,ungeheuern,1
neutral,ausflucht,1
neutral,angesegelt,1
neutral,gerades,2
neutral,tu,1
neutral,barmherzig,2
neutral,bist.,4
neutral,vorenthalten,1
neutral,erbte,1
neutral,säcke,6
neutral,untauglicher,1
neutral,futter,5
neutral,wehte,6
neutral,stadtmusikant,3
neutral,fortgegangen,3
neutral,jagdhund,1
neutral,jappte,1
neutral,jappst,1
neutral,packan,1
neutral,schwächer,1
neutral,annehmen,1
neutral,spiele,1
neutral,laute,2
neutral,pauken.,1
neutral,regenwetter,1
neutral,bartputzer,1
neutral,kragen,3
neutral,stumpf,2
neutral,sitze,1
neutral,jage,1
neutral,ersäufen,1
neutral,fortgemacht,1
neutral,nachtmusik,1
neutral,landesflüchtigen,1
neutral,haushahn,1
neutral,leibeskräften,1
neutral,schreist,2
neutral,mark,2
neutral,christkindlein,1
neutral,hemdchen,5
neutral,gewaschen,1
neutral,trocknen,1
neutral,hausfrau,2
neutral,erbarmen,2
neutral,heut,3
neutral,äste,3
neutral,sichersten,1
neutral,einschlief,5
neutral,sähe,2
neutral,fünkchen,1
neutral,brennen,1
neutral,scheine,1
neutral,aufmachen,1
neutral,schlecht.,1
neutral,knochen,2
neutral,dran,4
neutral,täten,1
neutral,schimmern,1
neutral,erleuchtetes,1
neutral,näherte,6
neutral,ratschlagten,2
neutral,vorderfüßen,1
neutral,klettern,1
neutral,fingen,13
neutral,insgesamt,1
neutral,bellte,3
neutral,miaute,3
neutral,krähte,2
neutral,stürzten,3
neutral,scheiben,2
neutral,klirrten,1
neutral,vorlieb,1
neutral,aßen,7
neutral,spielleute,1
neutral,löschten,1
neutral,schlafstätte,1
neutral,bequemlichkeit,1
neutral,mist,1
neutral,warme,1
neutral,hahnenbalken,1
neutral,weitem,4
neutral,bockshorn,1
neutral,abgeschickte,1
neutral,anzuzünden,1
neutral,feurigen,1
neutral,lebendige,1
neutral,kohlen,1
neutral,schwefelhölzchen,1
neutral,spie,1
neutral,kratzte,5
neutral,hintertüre,3
neutral,miste,1
neutral,rannte,6
neutral,tüchtigen,2
neutral,hinterfuß,1
neutral,lärmen,1
neutral,munter,3
neutral,balken,3
neutral,gräuliche,1
neutral,angehaucht,1
neutral,zerkratzt,1
neutral,schwarzes,3
neutral,ungetüm,4
neutral,holzkeule,1
neutral,losgeschlagen,1
neutral,dache,7
neutral,richter,2
neutral,fortkam.,1
neutral,getrauten,1
neutral,musikanten,1
neutral,gefiels,1
neutral,lohn.,1
neutral,seyn,3
neutral,hansens,1
neutral,muntern,1
neutral,stuhl,5
neutral,spart,1
neutral,laufst,1
neutral,schulter.,1
neutral,weißt,2
neutral,klumpen.,1
neutral,müßt,2
neutral,schleppen.,1
neutral,zügel,1
neutral,schnalzen,2
neutral,hopp,4
neutral,rufen.,1
neutral,seelenfroh,1
neutral,frank,1
neutral,ueber,1
neutral,trab,1
neutral,versah,4
neutral,graben,3
neutral,aecker,1
neutral,landstraße,2
neutral,aufgehalten,1
neutral,glieder,3
neutral,mähre,1
neutral,geräth,1
neutral,herabwirft,1
neutral,setze,4
neutral,gäb,1
neutral,drum,2
neutral,vertauschen.,1
neutral,willigte,11
neutral,freuden,5
neutral,bedachte,1
neutral,fehlen,2
neutral,s,5
neutral,beliebt,2
neutral,butter,1
neutral,käse,2
neutral,melk,1
neutral,trinke,1
neutral,verlangst,3
neutral,wirthshaus,1
neutral,freud,1
neutral,mittags-,1
neutral,abendbrot,2
neutral,halbes,6
neutral,einschenken,2
neutral,dorfe,2
neutral,drückender,1
neutral,gaumen,1
neutral,klebte,7
neutral,dürren,5
neutral,leder-mütze,1
neutral,abmühte,1
neutral,vorschein,1
neutral,ungeduldige,1
neutral,thier,2
neutral,hinterfüße,1
neutral,taumelte,2
neutral,zeitlang,3
neutral,besinnen,1
neutral,glücklicher,1
neutral,schubkarren,1
neutral,vorgefallen,1
neutral,höchstens,1
neutral,schlachten.,1
neutral,strich,6
neutral,gedacht,1
neutral,kuhfleisch,1
neutral,saftig,1
neutral,lassen.,3
neutral,übergab,8
neutral,schweinchen,1
neutral,karrn,1
neutral,strick,3
neutral,woran,1
neutral,überdachte,1
neutral,verdrießlichkeit,1
neutral,gesellte,1
neutral,bursch,3
neutral,vortheilhaft,1
neutral,getauscht,1
neutral,kindtaufsschmaus,1
neutral,hebt,3
neutral,genudelt,1
neutral,wog,2
neutral,gewicht,2
neutral,sau.,1
neutral,indessen,4
neutral,bedenklich,1
neutral,schüttelte,12
neutral,mags,1
neutral,schulzen,1
neutral,überlege,1
neutral,vortheil,1
neutral,erstlich,1
neutral,herausträufeln,1
neutral,gänsfettbrot,1
neutral,viertel,2
neutral,kopfkissen,4
neutral,ungewiegt,1
neutral,scheerenschleifer,2
neutral,schnurrenden,1
neutral,schleife,1
neutral,scheere,1
neutral,drehe,1
neutral,hänge,1
neutral,redete,1
neutral,seyd.,1
neutral,güldenen,1
neutral,schleifer,6
neutral,gekauft,3
neutral,eingetauscht.,1
neutral,gekriegt.,1
neutral,gegeben.,1
neutral,dienst.,1
neutral,jederzeit,1
neutral,gewußt,1
neutral,gemacht.,1
neutral,wetzstein,3
neutral,gewöhnlichen,2
neutral,läßt,6
neutral,lud,5
neutral,vergnügtem,1
neutral,glückshaut,3
neutral,sonntagskind.,1
neutral,tagesanbruch,1
neutral,begann,24
neutral,müd,1
neutral,plagte,1
neutral,vorrath,1
neutral,erhandelte,1
neutral,aufgezehrt,2
neutral,mühe,9
neutral,drückten,2
neutral,erbärmlich,1
neutral,gedankens,1
neutral,erwehren,1
neutral,schnecke,1
neutral,feldbrunnen,1
neutral,geschlichen,2
neutral,frischen,1
neutral,niedersitzen,1
neutral,beschädigte,1
neutral,bedächtig,1
neutral,drehte,3
neutral,plumpten,1
neutral,sechse,6
neutral,künste,1
neutral,diente,3
neutral,brav,1
neutral,zehrgeld,1
neutral,wellchen,1
neutral,heimbringen,1
neutral,welle,1
neutral,knien,1
neutral,angelegt,1
neutral,zielte,1
neutral,meilen,5
neutral,eichbaums,1
neutral,auge,7
neutral,schießen.,1
neutral,windmühlen,3
neutral,blättchen,2
neutral,regt,1
neutral,lüftchen,1
neutral,nasenloch,2
neutral,blies,9
neutral,blase,1
neutral,laufen.,1
neutral,bläser,3
neutral,abgeschnallt,2
neutral,ausruhen.,1
neutral,laufer,7
neutral,springe,2
neutral,laufe,1
neutral,geschwinder,1
neutral,fliegt.,1
neutral,begegneten,10
neutral,manierlich,2
neutral,häng,1
neutral,narr.,1
neutral,darfs,2
neutral,setz,1
neutral,erfrieren,1
neutral,erde.,1
neutral,trüge,1
neutral,verlöre,1
neutral,pfand,1
neutral,haften.,1
neutral,verabredet,1
neutral,schnallte,3
neutral,hurtig,1
neutral,hilf,4
neutral,siegen.,1
neutral,brächte,2
neutral,sieger,1
neutral,gesaust,1
neutral,langte,2
neutral,schöpfte,3
neutral,überkam,1
neutral,pferdeschädel,2
neutral,läge,2
neutral,gewöhnlicher,1
neutral,leerte,1
neutral,aufkommen,1
neutral,wegschoß,1
neutral,verlor,12
neutral,minuten,1
neutral,bang,1
neutral,sollt,9
neutral,stäben,1
neutral,besetzt,2
neutral,laßts,1
neutral,darinnen,1
neutral,glühend,1
neutral,sechsen,2
neutral,merkten,1
neutral,sinne,2
neutral,ersticken,4
neutral,gelingen,1
neutral,schämen,1
neutral,verkriechen,1
neutral,alsobald,1
neutral,schüsseln,7
neutral,anfingen,1
neutral,frieren,2
neutral,verschmachtet,1
neutral,aufging,4
neutral,wärmen,2
neutral,frören,1
neutral,willst.,2
neutral,vierzehn,3
neutral,holen.,3
neutral,ausrupfen,1
neutral,hausgroßen,1
neutral,ballen,1
neutral,leinewand,1
neutral,wegschleppen,1
neutral,tonne,1
neutral,herbringen,1
neutral,sechzehn,2
neutral,stärksten,1
neutral,deckt,1
neutral,boden.,1
neutral,herbeitragen,1
neutral,siebentausend,1
neutral,vorgespannten,1
neutral,wird.,3
neutral,stack,1
neutral,ist.,4
neutral,huckte,1
neutral,forttrug,1
neutral,reiterei,2
neutral,nachjagen,1
neutral,abzunehmen,2
neutral,regimenter,2
neutral,riefen,16
neutral,werdet,10
neutral,zusammengehauen.,1
neutral,sämtlich,1
neutral,herumtanzen,1
neutral,hierhin,1
neutral,blasen.,1
neutral,bescheid,3
neutral,kerle,1
neutral,sich.,1
neutral,krystallkugel,2
neutral,brüderlich,1
neutral,liebten,4
neutral,traute,3
neutral,adler,2
neutral,felsengebirge,1
neutral,hausen,1
neutral,kreißen,1
neutral,wallfisch,2
neutral,wasserstrahl,1
neutral,fürchtete,5
neutral,reißendes,1
neutral,säße,2
neutral,harrte,1
neutral,jünglinge,2
neutral,aufzusuchen,1
neutral,ausgang,2
neutral,eigenschaften,1
neutral,wünschhut,1
neutral,hinwünschen,1
neutral,dort.,1
neutral,rufe,1
neutral,lauft,2
neutral,gehören.,1
neutral,seufzte,5
neutral,herzensgrund,1
neutral,lippen,4
neutral,scheue,1
neutral,gefahr.,1
neutral,krystallne,2
neutral,kehre,2
neutral,jammerst,1
neutral,gefährlichkeiten,1
neutral,begibst.,1
neutral,abhalten,1
neutral,sage,6
neutral,muss.,2
neutral,hinabgehst,1
neutral,auerochs,1
neutral,glückt,1
neutral,feuriger,1
neutral,erheben,2
neutral,glühendes,1
neutral,dotter,1
neutral,eis,2
neutral,zerschmilzt,1
neutral,auerochse,1
neutral,schnaubte,1
neutral,anbrüllte,1
neutral,langem,2
neutral,erhob,9
neutral,feuervogel,1
neutral,wolken,4
neutral,bedrängnis,1
neutral,aufgehen,2
neutral,erhoben,3
neutral,haushohe,1
neutral,wellen,1
neutral,strömten,1
neutral,bezwangen,1
neutral,getrieben,3
neutral,vorhielt,1
neutral,glanz,5
neutral,wechselten,1
neutral,ringe,2
neutral,weisheit,5
neutral,berühmt,1
neutral,verborgensten,1
neutral,abgetragen,1
neutral,zugegen,1
neutral,zugedeckt,1
neutral,deckte,3
neutral,zurückhalten,1
neutral,sperlinge,1
neutral,erzählten,7
neutral,genuß,1
neutral,verliehen,1
neutral,schönster,1
neutral,drohte,6
neutral,heftigen,1
neutral,täter,1
neutral,gerichtet,4
neutral,beteuerte,1
neutral,bessern,1
neutral,fließenden,1
neutral,ruhten,1
neutral,schnäbeln,1
neutral,glatt,2
neutral,vertrauliches,1
neutral,herumgewackelt,1
neutral,geschluckt.,1
neutral,schlachte,1
neutral,genährt.,1
neutral,gescheut,1
neutral,gebraten,1
neutral,ausgenommen,1
neutral,auszubitten,1
neutral,ehrenstelle,1
neutral,wünschte,2
neutral,teich,3
neutral,bemerkte,8
neutral,rohr,1
neutral,schnappten,1
neutral,obgleich,5
neutral,klage,1
neutral,umkommen,1
neutral,zappelten,1
neutral,streckten,1
neutral,vergelten,1
neutral,errettet,2
neutral,ameisenkönig,3
neutral,hufen,2
neutral,lenkte,4
neutral,seitenweg,1
neutral,vergelten.,2
neutral,rabenvater,1
neutral,rabenmutter,1
neutral,galgenschwengel,1
neutral,ernähren.,1
neutral,flatterten,2
neutral,fittichen,2
neutral,hilflosen,1
neutral,ernähren,4
neutral,herbeigehüpft,1
neutral,sättigten,1
neutral,lärm,4
neutral,gedränge,1
neutral,straßen,6
neutral,vollbringen,2
neutral,verwirkt.,1
neutral,überlegte,1
neutral,mittelste,1
neutral,muschel,1
neutral,munde,3
neutral,strand,1
neutral,hinlegte,1
neutral,aufhob,1
neutral,stolze,2
neutral,ebenbürtig,1
neutral,verschmähte,1
neutral,streute,2
neutral,hirsen,2
neutral,sonnenstrahlen,1
neutral,körnchen,1
neutral,fehlte,4
neutral,ameisen,1
neutral,dankbaren,1
neutral,emsigkeit,1
neutral,gelesen,1
neutral,stolzes,1
neutral,trügen,1
neutral,königreiche,3
neutral,gewandert,1
neutral,ästen,1
neutral,geräusch,1
neutral,goldner,1
neutral,hungertod,1
neutral,suchtest,1
neutral,geholt.,1
neutral,totenbett,1
neutral,liege.,1
neutral,getreuen,2
neutral,liebster,3
neutral,lebelang,1
neutral,grabe,3
neutral,sterbelager,1
neutral,gewisslich,1
neutral,kosten.,1
neutral,trauer,6
neutral,erbe,3
neutral,väterliches,1
neutral,zeigen.,2
neutral,kammern,2
neutral,gefährliche,2
neutral,vorüberging,1
neutral,schließest,1
neutral,erschrickst.,1
neutral,ausschlagen.,1
neutral,hineinkomme,1
neutral,ists,2
neutral,sicheres,1
neutral,aufgeschlossen,1
neutral,vielem,1
neutral,seufzen,2
neutral,bund,1
neutral,stärkte,1
neutral,getreuster,1
neutral,beistehen.,1
neutral,anzufangen,1
neutral,tische,1
neutral,stühle,2
neutral,näpfe,1
neutral,hausgerät,1
neutral,schatze,1
neutral,tonnen,1
neutral,goldschmieden,1
neutral,reichs,1
neutral,allerhand,2
neutral,gefäßen,1
neutral,gerätschaften,1
neutral,gewild,1
neutral,wunderbaren,3
neutral,hinfahren,1
neutral,goldschmiede,1
neutral,herrlichsten,1
neutral,kaufmannskleider,1
neutral,gleiches,1
neutral,schiffe,2
neutral,zurückbleiben,1
neutral,goldgefäße,1
neutral,aufstellen,1
neutral,ausschmücken.,1
neutral,schürzchen,4
neutral,goldsachen,2
neutral,hineinschauen,1
neutral,abkauft.,1
neutral,kammerjungfer,8
neutral,kaufmanns,1
neutral,geringer,1
neutral,übergroßer,1
neutral,meere,4
neutral,vorn,1
neutral,heim.,4
neutral,schiffe.,1
neutral,fuchsrotes,1
neutral,entgegenspringen,1
neutral,aufschwingen,1
neutral,sprengt,1
neutral,nimmer,1
neutral,sieht.,1
neutral,aufsitzt,1
neutral,feuergewehr,1
neutral,halftern,2
neutral,sagts,1
neutral,fußzehen,1
neutral,knie.,1
neutral,gemachtes,1
neutral,brautemd,3
neutral,wärs,1
neutral,gewebt,2
neutral,schwefel,1
neutral,antut,1
neutral,knochen.,1
neutral,handschuhen,2
neutral,hemd,3
neutral,hilfts,1
neutral,leibes,2
neutral,herzen.,2
neutral,anhebt,1
neutral,erbleichen,1
neutral,hinfallen,1
neutral,speit,1
neutral,wirbel,2
neutral,fußzehe.,1
neutral,verschwieg,1
neutral,entdeckte,9
neutral,hingeben,2
neutral,gehen.,5
neutral,sprengte,2
neutral,prächtiger,2
neutral,fuchsroter,1
neutral,gaul,6
neutral,aufsetzen,2
neutral,schändlich,1
neutral,getreuester,3
neutral,gemachte,1
neutral,murren,1
neutral,brautemd.,1
neutral,johannes.,2
neutral,antlitz,2
neutral,erbleichte,3
neutral,kniete,2
neutral,sog,1
neutral,speite,1
neutral,atmete,2
neutral,werft,1
neutral,gefängnis.,1
neutral,vergönnt,1
neutral,treuester,1
neutral,geredet,1
neutral,lebloß,1
neutral,herabgefallen,1
neutral,gebar,8
neutral,söhnlein,2
neutral,blute,1
neutral,bestrichen,1
neutral,unbelohnt,1
neutral,häupter,3
neutral,bestrich,4
neutral,heil,2
neutral,spielten,3
neutral,dunkler,3
neutral,linde,1
neutral,langeweile,2
neutral,liebstes,2
neutral,spielwerk,2
neutral,händchen,1
neutral,möchte.,1
neutral,woher,3
neutral,häßlichen,2
neutral,bists,1
neutral,wasserpatscher,1
neutral,weine,4
neutral,heraufhole,1
neutral,warte,3
neutral,du.,2
neutral,quak,2
neutral,nachschrie,1
neutral,hofleuten,1
neutral,plitsch,2
neutral,platsch,2
neutral,marmortreppe,1
neutral,gekrochen,1
neutral,riese,3
neutral,garstiger,1
neutral,frosch.,1
neutral,spielte,5
neutral,heraufgeholt,1
neutral,durchaus,2
neutral,geselle,2
neutral,zweitenmal,4
neutral,fuße,2
neutral,heb,1
neutral,bisslein,1
neutral,kämmerlein,1
neutral,seiden,1
neutral,legen.,1
neutral,kalten,2
neutral,anzurühren,1
neutral,reinen,2
neutral,verachten.,1
neutral,pferden,5
neutral,straußfedern,1
neutral,hinten,3
neutral,betrübt,5
neutral,traurigkeit,1
neutral,zerspränge,1
neutral,zerbrochen,3
neutral,geweissagt,1
neutral,vierzehnten,2
neutral,unternimmt,1
neutral,ärgerte,1
neutral,überlasst,1
neutral,versorgen.,1
neutral,weigerten,1
neutral,schweres,2
neutral,dachten,4
neutral,ausschlagen,2
neutral,willigten,1
neutral,schachtel,6
neutral,unerwarteten,1
neutral,geholfen.,1
neutral,schiffchen,2
neutral,drang,2
neutral,tröpfchen,1
neutral,hauptstadt,1
neutral,wehr,2
neutral,mahlbursche,2
neutral,glücklicherweise,1
neutral,müllersleuten,2
neutral,beschert.,1
neutral,pflegten,2
neutral,fündling,2
neutral,tugenden,1
neutral,müllersleute,1
neutral,goldstücke,4
neutral,hießen,1
neutral,zurückkomme.,1
neutral,briefe,1
neutral,verirrte,3
neutral,gelangte,14
neutral,übernachten.,1
neutral,um.,2
neutral,fürchte,4
neutral,erbrachen,1
neutral,lasen,6
neutral,ankäme,2
neutral,hartherzigen,1
neutral,zerriss,1
neutral,zeigten,3
neutral,erteilt.,1
neutral,habe.,3
neutral,haupte,2
neutral,bringst,1
neutral,ausfragte,1
neutral,gewerbe,2
neutral,verstände,2
neutral,marktbrunnen,1
neutral,quoll,3
neutral,gibt.,1
neutral,wiederkomme.,2
neutral,torwächter,1
neutral,gewerb,2
neutral,verstünde,1
neutral,treibt.,1
neutral,abgelöst,2
neutral,werde.,2
neutral,ellermutter,6
neutral,breiten,2
neutral,sorgenstuhl,1
neutral,dauerst,1
neutral,ameise,2
neutral,kriech,2
neutral,rockfalten,1
neutral,sicher.,1
neutral,möcht,2
neutral,laub,4
neutral,herüber,1
neutral,halte,3
neutral,ausziehe.,1
neutral,einbrach,3
neutral,schalt,6
neutral,gekehrt,1
neutral,wirfst,3
neutral,menschenfleisch,1
neutral,abendbrot.,1
neutral,lausen,1
neutral,schlummerte,2
neutral,autsch,1
neutral,gefasst.,1
neutral,geträumt,2
neutral,nimms,1
neutral,übel,4
neutral,getan.,2
neutral,störst,1
neutral,ohrfeige.,1
neutral,lauste,1
neutral,he,1
neutral,dummbart,1
neutral,frei.,1
neutral,fortgezogen,1
