Emotion,Token,Frequency
curiosity,messer,1
curiosity,behalten,1
curiosity,schläfst,1
curiosity,wohin,2
curiosity,reiste,2
curiosity,davon,1
curiosity,besser,1
curiosity,kleinen,1
curiosity,trank,1
curiosity,geben,1
curiosity,zwölf-männer-kraft,1
curiosity,erhält,1
curiosity,überwindet,1
curiosity,müssen,1
curiosity,erst,1
curiosity,sehen,3
curiosity,macht,1
curiosity,trat,1
curiosity,großen,2
curiosity,leeren,1
curiosity,kalten,1
curiosity,säle,1
curiosity,goldenen,1
curiosity,kutsche,1
curiosity,angespannt,1
curiosity,krähe,3
curiosity,ergangen,1
curiosity,erwischt,1
curiosity,hast,10
curiosity,denkst,1
curiosity,kamen,1
curiosity,maskerade,1
curiosity,gott,1
curiosity,fällt,1
curiosity,bischof,1
curiosity,herr,2
curiosity,holm,2
curiosity,übergesetzt,1
curiosity,hinüber,1
curiosity,welt,2
curiosity,agenten,1
curiosity,haus,2
curiosity,seltenen,1
curiosity,blatte,1
curiosity,gelangt,1
curiosity,seid,2
curiosity,sicher,1
curiosity,alten,2
curiosity,belesen,1
curiosity,alter,1
curiosity,name,1
curiosity,hieß,1
curiosity,ja,3
curiosity,erste,1
curiosity,buchdrucker,1
curiosity,dänemark,1
curiosity,uhr,1
curiosity,wächter,1
curiosity,solide,1
curiosity,läden,1
curiosity,allein,1
curiosity,gerade,1
curiosity,verkehrt,1
curiosity,gedacht,2
curiosity,glücks,1
curiosity,polizei,1
curiosity,fehlen,1
curiosity,tragödie,1
curiosity,geschrieben,1
curiosity,möchte,1
curiosity,abläuft,1
curiosity,entsinnst,1
curiosity,süßen,1
curiosity,früchte,1
curiosity,kühlenden,1
curiosity,saftes,1
curiosity,wildwachsenden,1
curiosity,kräutern,1
curiosity,komme,1
curiosity,fühle,1
curiosity,mangel,1
curiosity,herz,2
curiosity,drückt,1
curiosity,besseres,2
curiosity,augenblickliche,1
curiosity,beste,1
curiosity,geist,1
curiosity,jacobsleiter,1
curiosity,schau'n,1
curiosity,siehst,3
curiosity,glück,1
curiosity,brachten,1
curiosity,galoschen,1
curiosity,menschheit,1
curiosity,thun,1
curiosity,beide,1
curiosity,einander,1
curiosity,gesellschaft,2
curiosity,leisten,1
curiosity,ruthen,1
curiosity,säbel,1
curiosity,bekam,1
curiosity,woran,1
curiosity,„,13
curiosity,wäre,1
curiosity,herrlich,1
curiosity,“,13
curiosity,tölpelhans,2
curiosity,gebraten,2
curiosity,bekommen,6
curiosity,gefallen,1
curiosity,gern,1
curiosity,erweisen,1
curiosity,erwiederte,1
curiosity,königstochter,2
curiosity,worin,1
curiosity,weder,1
curiosity,topf,2
curiosity,pfanne,1
curiosity,vortreffliches,1
curiosity,kochgeschirr,1
curiosity,rief,1
curiosity,fröhlich,1
curiosity,zog,1
curiosity,holzschuh,1
curiosity,hervor,1
curiosity,legte,1
curiosity,hinein,1
curiosity,sauce,1
curiosity,her,1
curiosity,meinte,1
curiosity,wort,1
curiosity,sagen,1
curiosity,gesagt,1
curiosity,aufgeschrieben,1
curiosity,morgen,1
curiosity,zeitung,1
curiosity,kommt,2
curiosity,jemand,1
curiosity,oben,1
curiosity,warum,2
curiosity,liegst,1
curiosity,ei,1
curiosity,sacke,1
curiosity,teufel,1
curiosity,hervorhexen,1
curiosity,wahr,1
curiosity,bedenke,1
curiosity,wieviel,1
curiosity,nutzen,1
curiosity,zauberer,1
curiosity,all,4
curiosity,geld,3
curiosity,toll,1
curiosity,scheffelweise,1
curiosity,vieh,2
curiosity,achtgeben,1
curiosity,kurzer,1
curiosity,zeit,1
curiosity,ertränkt,1
curiosity,herrliche,1
curiosity,seevieh,1
curiosity,erhielte,1
curiosity,tief,2
curiosity,grund,1
curiosity,flusses,1
curiosity,käme,1
curiosity,schlosse,1
curiosity,dienst,1
curiosity,höre,1
curiosity,gehe,1
curiosity,hinunter,1
curiosity,instrument,1
curiosity,kostet,1
curiosity,schweinehirt,1
curiosity,heißt,1
curiosity,prinz,2
curiosity,auflauf,1
curiosity,beim,1
curiosity,mag,1
curiosity,schweinestall,1
curiosity,verließ,1
curiosity,freilich,1
curiosity,pantoffeln,1
curiosity,angehabt,1
curiosity,half,1
curiosity,kannst,2
curiosity,baum,1
curiosity,feuerzeug,3
curiosity,eigentlich,1
curiosity,ganze,1
curiosity,sei,1
curiosity,ente,1
curiosity,saß,1
curiosity,platzen,1
curiosity,sieh,1
curiosity,niedlichsten,1
curiosity,entlein,1
curiosity,je,1
curiosity,gesehen,1
curiosity,kater,1
curiosity,danach,1
curiosity,klügste,1
curiosity,geschöpf,1
curiosity,kenne,1
curiosity,liebt,2
curiosity,wasser,2
curiosity,schwimmen,1
curiosity,unterzutauchen,1
curiosity,warme,1
curiosity,stube,1
curiosity,gekommen,2
curiosity,profitiren,1
curiosity,einfallen,1
curiosity,lieblichkeit,1
curiosity,wünschen,1
curiosity,sah,1
curiosity,erblickte,1
curiosity,klaren,1
curiosity,menschen,2
curiosity,ertrinken,1
curiosity,seejungfer,1
curiosity,ewig,1
curiosity,leben,1
curiosity,sterben,1
curiosity,unten,1
curiosity,meere,2
curiosity,bekamen,1
curiosity,unsterbliche,1
curiosity,seele,1
curiosity,liebsten,1
curiosity,scharf,1
curiosity,hübsches,1
curiosity,stück,1
curiosity,zeug,1
curiosity,elisa,1
curiosity,elf,1
curiosity,prinzen,1
curiosity,wald,2
curiosity,reiten,1
curiosity,fortkommen,1
curiosity,muth,1
curiosity,mitzukommen,1
curiosity,arm,1
curiosity,stark,1
curiosity,genug,1
curiosity,tragen,1
curiosity,sollten,1
curiosity,starke,1
curiosity,flügel,1
curiosity,meer,1
curiosity,herrliches,1
curiosity,kind,2
curiosity,vogel,1
curiosity,quivit,1
curiosity,winter,1
curiosity,sollst,1
curiosity,sommer,1
curiosity,aussteuer,1
curiosity,nähen,1
curiosity,wohnte,1
curiosity,kleiner,1
curiosity,mann,1
curiosity,frau,1
curiosity,eilten,1
curiosity,vorbei,1
curiosity,köpfe,1
curiosity,mäntel,1
curiosity,gesteckt,1
curiosity,niemand,1
curiosity,schenkte,1
curiosity,beachtung,1
curiosity,letzter,1
curiosity,kraft,1
curiosity,stolperte,1
curiosity,schneelandschaft,1
curiosity,fantasie,1
curiosity,—,2
curiosity,schon,1
curiosity,geschlafen,1
curiosity,tante,1
curiosity,falscher,1
curiosity,süße,1
curiosity,begehrst,1
curiosity,ponyo,1
curiosity,später,1
curiosity,genannt,1
curiosity,mutig,1
curiosity,ihr…,1
curiosity,sanft,1
curiosity,künstliche,1
curiosity,menschen.,1
curiosity,kaiser,1
curiosity,lachte,1
curiosity,rosenmund,1
curiosity,errötete,1
curiosity,ferne,1
curiosity,länder,1
curiosity,überquerte,1
curiosity,erklomm,1
curiosity,berge,1
curiosity,überall,1
curiosity,stellte,1
curiosity,wünsche,1
curiosity,fand,1
curiosity,missfiel,1
curiosity,durchnässt,1
curiosity,schlicht,1
curiosity,gekleidet,1
curiosity,wurde,1
curiosity,vermögen,1
curiosity,verlor,1
curiosity,plötzlich,1
curiosity,bereit,1
curiosity,heiraten,1
curiosity,hella,1
curiosity,hättest,1
curiosity,geliebt,1
curiosity,reich,1
curiosity,senkte,1
curiosity,blick,1
curiosity,bald,1
curiosity,veränderte,1
curiosity,mutter,1
curiosity,tochter,1
excitement,müller,2
excitement,begeistert,9
excitement,wissen,1
excitement,zauber,1
excitement,teufel,1
excitement,herbeizaubern,1
excitement,könne,1
excitement,geschenk,2
excitement,geburtstagsnixchen,1
excitement,fest,1
excitement,geburtstagsfest,1
excitement,beginnt,1
excitement,froschprinz,1
excitement,weniger,1
excitement,kleine,1
excitement,nixe,1
excitement,zugleich,1
excitement,hochmütigen,1
excitement,kriecherischen,1
excitement,prinzen,2
excitement,tages,1
excitement,gatten,1
excitement,bestimmt,1
excitement,galoschen,1
excitement,glücks,1
excitement,glücksfee,1
excitement,geburtstag,2
excitement,möchte,1
excitement,menschen,1
excitement,deshalb,1
excitement,besonderes,1
excitement,prinz,1
excitement,prinzessin,3
excitement,ermüdet,1
excitement,beschließt,1
excitement,einstimmig,1
excitement,weiteren,1
excitement,hundertfünfzig,1
excitement,darbietungen,1
excitement,verzichten,1
excitement,sieger,1
excitement,anzuerkennen,1
excitement,kaisertochter,1
excitement,schnickschnack,1
excitement,beiden,1
excitement,dinge,1
excitement,unbedingt,1
excitement,schweinehirt,1
excitement,augustin,1
excitement,verlangt,1
excitement,erst,1
excitement,10,1
excitement,100,1
excitement,küsse,1
excitement,dafür,1
excitement,'s,1
excitement,hören,1
excitement,``,20
excitement,ja,7
excitement,gesehen,2
excitement,'',19
excitement,gut,2
excitement,gefahren,1
excitement,neulich,1
excitement,saß,1
excitement,thron,1
excitement,angenehm,1
excitement,sagt,1
excitement,fängt,1
excitement,lied,1
excitement,singen,1
excitement,gerade,1
excitement,'weshalb,1
excitement,sollt,1
excitement,wohl,1
excitement,heiraten,1
excitement,erhalten,2
excitement,springt,1
excitement,frei,1
excitement,umher,1
excitement,großen,2
excitement,glänzenden,1
excitement,tälern,1
excitement,kay,1
excitement,gerda,1
excitement,sahen,1
excitement,einander,1
excitement,augen,1
excitement,verstanden,1
excitement,alten,1
excitement,gesang,1
excitement,rosen,1
excitement,blüh'n,1
excitement,verwehen,1
excitement,christkindlein,1
excitement,sehen,1
excitement,erster,1
excitement,buchdrucker,1
excitement,o,2
excitement,wär,2
excitement,reich,2
excitement,verrückt,1
excitement,rechter,1
excitement,frühlingstag,1
excitement,dichter,1
excitement,allerliebst,3
excitement,papchens,1
excitement,morgen,4
excitement,sicher,1
excitement,weit,1
excitement,welt,2
excitement,hinaus,1
excitement,siehst,1
excitement,ah,1
excitement,fahrt,1
excitement,luft,1
excitement,nächsten,2
excitement,kam,1
excitement,alte,2
excitement,könig,2
excitement,ganzen,1
excitement,hofstaate,1
excitement,gab,1
excitement,gratuliren,1
excitement,spät,1
excitement,tag,1
excitement,hinein,1
excitement,hui,1
excitement,ging,1
excitement,rief,1
excitement,tölpelhans,1
excitement,„,1
excitement,halloh,1
excitement,sah,1
excitement,ganz,5
excitement,küster,1
excitement,sieh,1
excitement,pferd,1
excitement,erhielt,1
excitement,bezahlt,1
excitement,guten,1
excitement,hund,1
excitement,lief,1
excitement,zurück,1
excitement,königin,1
excitement,tee,1
excitement,tranken,1
excitement,sagte,2
excitement,heute,2
excitement,nacht,1
excitement,wunderlichen,1
excitement,traum,1
excitement,geträumt,1
excitement,hunde,1
excitement,soldaten,1
excitement,wäre,1
excitement,schöne,2
excitement,geschichte,1
excitement,sonntage,1
excitement,abendmahl,1
excitement,seht,1
excitement,geht,1
excitement,enteneier,1
excitement,bekommen,1
excitement,laß,1
excitement,fröhlich,1
excitement,hüpfen,1
excitement,springen,1
excitement,dreihundert,1
excitement,jahren,1
excitement,leben,1
excitement,zeit,1
excitement,abend,1
excitement,hofball,1
excitement,freut,1
excitement,rock,1
excitement,bald,1
excitement,besuch,1
excitement,erstaunte,1
excitement,nickte,1
excitement,befahl,1
excitement,kleider,1
excitement,parade,1
excitement,fertigzustellen,1
pride,kleine,1
pride,klaus,1
pride,kehrt,1
pride,reicher,1
pride,mann,1
pride,zurück,1
pride,dieners,1
pride,diener,1
pride,burschen,1
pride,pantoffeln,1
pride,geht,1
pride,darf,1
pride,kaum,1
pride,anzusehen,1
pride,wagen,1
pride,stolz,3
pride,steht,1
pride,tür,1
pride,'',2
pride,imponire,1
pride,schnabel,1
pride,``,1
pride,witz,1
pride,werfen,1
pride,dach,1
pride,besteht,1
pride,muschelschalen,1
pride,öffnen,1
pride,schließen,1
pride,je,1
pride,nachdem,1
pride,wasser,1
pride,strömt,1
pride,sieht,1
pride,prächtig,1
pride,liegen,1
pride,strahlende,1
pride,perlen,1
pride,einzige,1
pride,davon,1
pride,königskrone,1
pride,rief,1
pride,voller,1
pride,„,1
pride,hüh,2
pride,pferde,1
pride,“,1
pride,moment,1
pride,fühlte,1
pride,reich,1
pride,könig,1
anger,fehlschlägt,1
anger,wütend,7
anger,kleinen,4
anger,klaus,6
anger,haus,1
anger,anzündet,1
anger,treibt,1
anger,„,4
anger,hüh,2
anger,pferde,3
anger,“,4
anger,ruft,1
anger,versucht,1
anger,sack,3
anger,fluss,2
anger,ertränken,1
anger,zauberer,1
anger,macht,2
anger,vorwürfe,1
anger,verwandelt,1
anger,schließlich,2
anger,maria,1
anger,prinzessin,1
anger,elisa,1
anger,beginnt,1
anger,arbeiten,1
anger,brennnesseln,1
anger,zerstechen,1
anger,hände,1
anger,lachend,1
anger,entführt,1
anger,brutale,1
anger,preziöse,1
anger,reicher,1
anger,schuhmachermeister,1
anger,jungen,1
anger,zuvor,1
anger,wegen,1
anger,armut,1
anger,weggejagt,1
anger,lehrgeld,1
anger,bezahlen,2
anger,konnte,3
anger,sogleich,1
anger,erscheinen,1
anger,drei,1
anger,riesigen,1
anger,hunde,1
anger,stürzen,1
anger,wächter,2
anger,ganze,4
anger,hartherzige,1
anger,volk,1
anger,jagen,1
anger,stadt,1
anger,hinaus,1
anger,empört,1
anger,schweinehirt,1
anger,verlangt,1
anger,willigt,1
anger,trotz,1
anger,unverfrorenheit,1
anger,pepolino,2
anger,jacob,1
anger,hause,2
anger,zurückkommt,1
anger,großmutter,3
anger,gefesselt,2
anger,vorfindet,1
anger,gerda,2
anger,versteht,1
anger,mehr,2
anger,kommt,1
anger,streit,1
anger,allerärgsten,1
anger,teufel,2
anger,krieche,1
anger,bärenpelz,1
anger,'',12
anger,``,10
anger,hörst,1
anger,trommel,1
anger,bum,1
anger,kannst,2
anger,eingeben,1
anger,gewalt,1
anger,erhält,1
anger,schweigen,1
anger,verdammt,1
anger,armer,1
anger,willst,1
anger,'s,1
anger,erbarmer,1
anger,wer,1
anger,antwortete,1
anger,dummes,1
anger,zeug,1
anger,geschichte,1
anger,hitze,1
anger,drückte,1
anger,mücken,1
anger,summten,1
anger,stachen,1
anger,miserabili,1
anger,draußen,1
anger,jammerten,1
anger,traume,1
anger,weiß,1
anger,ja,1
anger,wohl,1
anger,leichter,1
anger,darein,1
anger,finden,2
anger,totschlagen,1
anger,sollst,2
anger,sobald,1
anger,kam,2
anger,nahm,1
anger,größten,1
anger,ging,1
anger,hinüber,1
anger,sagte,2
anger,hast,1
anger,gefoppt,1
anger,erst,1
anger,schlug,1
anger,tot,1
anger,alte,2
anger,schuld,1
anger,nie,1
anger,foppen,1
anger,stellt,1
anger,davor,1
anger,gewaltiger,1
anger,hund,1
anger,glauben,1
anger,geben,1
anger,hexe,3
anger,zog,1
anger,herauf,1
anger,stand,1
anger,landstraße,1
anger,taschen,1
anger,stiefeln,1
anger,tornister,1
anger,mütze,1
anger,voll,1
anger,geld,1
anger,schlage,1
anger,füße,1
anger,rothen,1
anger,schuhen,1
anger,ab,2
anger,hineinbringen,1
anger,rappte,1
anger,schnappte,1
anger,half,1
anger,außerordentlich,1
anger,häßlich,1
anger,tödtet,1
anger,töte,1
anger,prinzen,1
anger,komm,1
anger,zurück,1
anger,häßlichen,1
anger,hexen,1
anger,nahmen,1
anger,lumpen,1
anger,baden,1
anger,wollten,1
anger,gruben,1
anger,langen,1
anger,magern,1
anger,fingern,1
anger,frischen,1
anger,gräber,1
anger,holten,1
anger,leichen,1
anger,heraus,1
anger,aßen,1
anger,fleisch,1
anger,sieh,1
anger,murmelt,1
anger,sturmwind,1
anger,wild,1
anger,grausam,1
anger,riss,1
anger,fort,1
anger,blumen,1
anger,engel,1
anger,puppe,1
anger,große,2
anger,schleppte,1
anger,warf,1
anger,hinein,1
anger,halt,1
anger,triton,1
anger,erfuhr,1
anger,arielle,1
anger,menschen,1
anger,gerettet,1
anger,wurde,3
anger,geheimes,1
anger,versteck,1
anger,zerstörte,1
anger,—,2
anger,all,1
anger,schätze,1
anger,menschenwelt,1
anger,gesammelt,1
anger,leih,1
anger,vier,1
anger,tag,2
anger,arbeit,1
anger,schnell,1
anger,fertig,1
anger,woche,1
anger,arbeiten.,1
anger,willigte,1
anger,nächsten,1
anger,hörte,1
anger,kleine,1
anger,überall,1
anger,prahlte,1
anger,arbeite,1
anger,pferden,1
anger,moment,1
anger,erschien,1
anger,hexentochter,1
anger,sturm,1
anger,kinder,1
anger,verirrten,1
anger,liefen,1
anger,falsch,1
anger,kehrten,1
anger,wind,1
anger,schien,1
anger,schritt,1
anger,schwerer,1
anger,heimkam,1
anger,fand,1
anger,trafen,1
anger,zuerst,1
anger,seacat,1
anger,beschossen,1
anger,versenkten,1
anger,richtplatz,1
anger,angekommen,1
anger,stürzten,1
anger,elf,1
anger,schwäne,1
anger,himmel,1
anger,herab,1
desire,mädchen,1
desire,wunderhölzern,1
desire,molly,1
desire,möchte,5
desire,haywood,1
desire,sohn,2
desire,versöhnen,1
desire,große,1
desire,familie,1
desire,verheirateten,1
desire,schwestern,2
desire,königreichen,1
desire,meere,1
desire,erwartet,1
desire,sängerin,1
desire,sehen,4
desire,geeigneter,1
desire,glückskandidat,1
desire,scheint,1
desire,student,2
desire,gern,4
desire,ball,1
desire,gehen,2
desire,einladung,1
desire,besitzt,1
desire,guter,1
desire,letzt,1
desire,galoschen,2
desire,sogar,1
desire,abgenommen,1
desire,geraten,1
desire,hände,1
desire,laternenanzünders,1
desire,wünscht,6
desire,stelle,1
desire,hohen,1
desire,herrn,1
desire,sehnlichst,1
desire,armer,1
desire,laternenanzünder,1
desire,sorgen,1
desire,bart,2
desire,ansicht,1
desire,mehr,1
desire,autorität,1
desire,bringen,2
desire,prinz,2
desire,welt,1
desire,reiten,1
desire,echte,1
desire,prinzessin,5
desire,erobern,1
desire,ziel,2
desire,schönen,1
desire,fest,1
desire,waldgeister,1
desire,rothaarige,1
desire,zarte,1
desire,gewährt,1
desire,prinzen,1
desire,werben,1
desire,unwahrscheinliche,1
desire,erstaunlichste,1
desire,einzig,1
desire,herz,1
desire,rühren,1
desire,könne,1
desire,küssen,2
desire,spät,1
desire,jan,5
desire,bleibt,1
desire,rubin,1
desire,herzform,1
desire,zurück,1
desire,wurde,1
desire,geheimnisvollen,1
desire,fremden,1
desire,wiege,1
desire,gelegt,1
desire,solle,1
desire,glück,2
desire,versteinerten,3
desire,männer,3
desire,leben,2
desire,erwachen,1
desire,sollen,1
desire,königin,1
desire,drängt,1
desire,daher,1
desire,augustin,2
desire,wohlhabende,1
desire,heiraten,1
desire,königreich,1
desire,retten,1
desire,victoria,1
desire,schweinhirtin,1
desire,liebe,2
desire,beweisen,1
desire,hellas,1
desire,traum,1
desire,tages,2
desire,miserablen,1
desire,lebensumständen,1
desire,entkommen,1
desire,sonnenseite,2
desire,lebens,2
desire,wechseln,1
desire,beflügelt,1
desire,instrument,1
desire,preis,1
desire,roten,1
desire,schuhe,1
desire,schenken,1
desire,wiedergeben,1
desire,willst,1
desire,'',12
desire,halfen,1
desire,wagen,2
desire,wünschten,2
desire,schon,1
desire,oft,1
desire,kaum,1
desire,ellengroß,1
desire,gehofft,1
desire,würd,1
desire,offizier,1
desire,säbel,1
desire,uniform,1
desire,bandelier,1
desire,hätte,1
desire,wohl,1
desire,lust,1
desire,dinger,1
desire,näher,1
desire,betrachten,1
desire,besonders,1
desire,mond,1
desire,kommt,1
desire,händen,1
desire,fort,2
desire,morgen,2
desire,entsinnen,1
desire,erwache,1
desire,sang,1
desire,kanarienvogel,1
desire,``,4
desire,dunkelgrünen,1
desire,bäume,1
desire,stillen,1
desire,meerbusen,1
desire,besingen,1
desire,zweige,1
desire,klare,1
desire,wasserfläche,1
desire,singen,1
desire,jubel,1
desire,schimmernden,1
desire,brüder,1
desire,wüste,1
