Author,Type,Title,Token,SentenceNr,Sentence,Sentiment
Andersen,Wikipedia,Die elf Schwäne,königreich,2,So lässt er in seinem Königreich nach Mädchen mit dem Namen Elisa suchen und tatsächlich findet sich ein 15-jähriges Mädchen.,neutral
Andersen,Wikipedia,Die elf Schwäne,mädchen,2,So lässt er in seinem Königreich nach Mädchen mit dem Namen Elisa suchen und tatsächlich findet sich ein 15-jähriges Mädchen.,neutral
Andersen,Wikipedia,Die elf Schwäne,namen,2,So lässt er in seinem Königreich nach Mädchen mit dem Namen Elisa suchen und tatsächlich findet sich ein 15-jähriges Mädchen.,neutral
Andersen,Wikipedia,Die elf Schwäne,elisa,2,So lässt er in seinem Königreich nach Mädchen mit dem Namen Elisa suchen und tatsächlich findet sich ein 15-jähriges Mädchen.,neutral
Andersen,Wikipedia,Die elf Schwäne,suchen,2,So lässt er in seinem Königreich nach Mädchen mit dem Namen Elisa suchen und tatsächlich findet sich ein 15-jähriges Mädchen.,neutral
Andersen,Wikipedia,Die elf Schwäne,tatsächlich,2,So lässt er in seinem Königreich nach Mädchen mit dem Namen Elisa suchen und tatsächlich findet sich ein 15-jähriges Mädchen.,neutral
Andersen,Wikipedia,Die elf Schwäne,findet,2,So lässt er in seinem Königreich nach Mädchen mit dem Namen Elisa suchen und tatsächlich findet sich ein 15-jähriges Mädchen.,neutral
Andersen,Wikipedia,Die elf Schwäne,mädchen,2,So lässt er in seinem Königreich nach Mädchen mit dem Namen Elisa suchen und tatsächlich findet sich ein 15-jähriges Mädchen.,neutral
Andersen,Wikipedia,Die elf Schwäne,böse,3,"Die böse Stiefmutter jedoch lässt das Mädchen bei der Audienz verschandeln, sodass es eher einer Hexe ähnelt.",neutral
Andersen,Wikipedia,Die elf Schwäne,stiefmutter,3,"Die böse Stiefmutter jedoch lässt das Mädchen bei der Audienz verschandeln, sodass es eher einer Hexe ähnelt.",neutral
Andersen,Wikipedia,Die elf Schwäne,jedoch,3,"Die böse Stiefmutter jedoch lässt das Mädchen bei der Audienz verschandeln, sodass es eher einer Hexe ähnelt.",neutral
Andersen,Wikipedia,Die elf Schwäne,lässt,3,"Die böse Stiefmutter jedoch lässt das Mädchen bei der Audienz verschandeln, sodass es eher einer Hexe ähnelt.",neutral
Andersen,Wikipedia,Die elf Schwäne,mädchen,3,"Die böse Stiefmutter jedoch lässt das Mädchen bei der Audienz verschandeln, sodass es eher einer Hexe ähnelt.",neutral
Andersen,Wikipedia,Die elf Schwäne,audienz,3,"Die böse Stiefmutter jedoch lässt das Mädchen bei der Audienz verschandeln, sodass es eher einer Hexe ähnelt.",neutral
Andersen,Wikipedia,Die elf Schwäne,verschandeln,3,"Die böse Stiefmutter jedoch lässt das Mädchen bei der Audienz verschandeln, sodass es eher einer Hexe ähnelt.",neutral
Andersen,Wikipedia,Die elf Schwäne,sodass,3,"Die böse Stiefmutter jedoch lässt das Mädchen bei der Audienz verschandeln, sodass es eher einer Hexe ähnelt.",neutral
Andersen,Wikipedia,Die elf Schwäne,eher,3,"Die böse Stiefmutter jedoch lässt das Mädchen bei der Audienz verschandeln, sodass es eher einer Hexe ähnelt.",neutral
Andersen,Wikipedia,Die elf Schwäne,hexe,3,"Die böse Stiefmutter jedoch lässt das Mädchen bei der Audienz verschandeln, sodass es eher einer Hexe ähnelt.",neutral
Andersen,Wikipedia,Die elf Schwäne,ähnelt,3,"Die böse Stiefmutter jedoch lässt das Mädchen bei der Audienz verschandeln, sodass es eher einer Hexe ähnelt.",neutral
Andersen,Wikipedia,Die elf Schwäne,könig,4,"Der König erkennt so nicht, dass er tatsächlich seine lang vermisste Tochter vor sich hat.",neutral
Andersen,Wikipedia,Die elf Schwäne,erkennt,4,"Der König erkennt so nicht, dass er tatsächlich seine lang vermisste Tochter vor sich hat.",neutral
Andersen,Wikipedia,Die elf Schwäne,tatsächlich,4,"Der König erkennt so nicht, dass er tatsächlich seine lang vermisste Tochter vor sich hat.",neutral
Andersen,Wikipedia,Die elf Schwäne,lang,4,"Der König erkennt so nicht, dass er tatsächlich seine lang vermisste Tochter vor sich hat.",neutral
Andersen,Wikipedia,Die elf Schwäne,vermisste,4,"Der König erkennt so nicht, dass er tatsächlich seine lang vermisste Tochter vor sich hat.",neutral
Andersen,Wikipedia,Die elf Schwäne,tochter,4,"Der König erkennt so nicht, dass er tatsächlich seine lang vermisste Tochter vor sich hat.",neutral
Andersen,Wikipedia,Die elf Schwäne,elisa,5,Elisa muss das Schloss wieder verlassen.,neutral
Andersen,Wikipedia,Die elf Schwäne,schloss,5,Elisa muss das Schloss wieder verlassen.,neutral
Andersen,Wikipedia,Die elf Schwäne,verlassen,5,Elisa muss das Schloss wieder verlassen.,neutral
Andersen,Wikipedia,Die elf Schwäne,wald,6,"Im Wald erscheint ihr ihre verstorbene Mutter, die ihr offenbart, die Tochter des Königs zu sein und elf Brüder zu haben.",neutral
Andersen,Wikipedia,Die elf Schwäne,erscheint,6,"Im Wald erscheint ihr ihre verstorbene Mutter, die ihr offenbart, die Tochter des Königs zu sein und elf Brüder zu haben.",neutral
Andersen,Wikipedia,Die elf Schwäne,verstorbene,6,"Im Wald erscheint ihr ihre verstorbene Mutter, die ihr offenbart, die Tochter des Königs zu sein und elf Brüder zu haben.",neutral
Andersen,Wikipedia,Die elf Schwäne,mutter,6,"Im Wald erscheint ihr ihre verstorbene Mutter, die ihr offenbart, die Tochter des Königs zu sein und elf Brüder zu haben.",neutral
Andersen,Wikipedia,Die elf Schwäne,offenbart,6,"Im Wald erscheint ihr ihre verstorbene Mutter, die ihr offenbart, die Tochter des Königs zu sein und elf Brüder zu haben.",neutral
Andersen,Wikipedia,Die elf Schwäne,tochter,6,"Im Wald erscheint ihr ihre verstorbene Mutter, die ihr offenbart, die Tochter des Königs zu sein und elf Brüder zu haben.",neutral
Andersen,Wikipedia,Die elf Schwäne,königs,6,"Im Wald erscheint ihr ihre verstorbene Mutter, die ihr offenbart, die Tochter des Königs zu sein und elf Brüder zu haben.",neutral
Andersen,Wikipedia,Die elf Schwäne,elf,6,"Im Wald erscheint ihr ihre verstorbene Mutter, die ihr offenbart, die Tochter des Königs zu sein und elf Brüder zu haben.",neutral
Andersen,Wikipedia,Die elf Schwäne,brüder,6,"Im Wald erscheint ihr ihre verstorbene Mutter, die ihr offenbart, die Tochter des Königs zu sein und elf Brüder zu haben.",neutral
Andersen,Wikipedia,Die elf Schwäne,böse,7,Die böse Stiefmutter hatte nach dem Tod der Mutter den König verhext und Elisa von ihren Brüdern getrennt.,neutral
Andersen,Wikipedia,Die elf Schwäne,stiefmutter,7,Die böse Stiefmutter hatte nach dem Tod der Mutter den König verhext und Elisa von ihren Brüdern getrennt.,neutral
Andersen,Wikipedia,Die elf Schwäne,tod,7,Die böse Stiefmutter hatte nach dem Tod der Mutter den König verhext und Elisa von ihren Brüdern getrennt.,neutral
Andersen,Wikipedia,Die elf Schwäne,mutter,7,Die böse Stiefmutter hatte nach dem Tod der Mutter den König verhext und Elisa von ihren Brüdern getrennt.,neutral
Andersen,Wikipedia,Die elf Schwäne,könig,7,Die böse Stiefmutter hatte nach dem Tod der Mutter den König verhext und Elisa von ihren Brüdern getrennt.,neutral
Andersen,Wikipedia,Die elf Schwäne,verhext,7,Die böse Stiefmutter hatte nach dem Tod der Mutter den König verhext und Elisa von ihren Brüdern getrennt.,neutral
Andersen,Wikipedia,Die elf Schwäne,elisa,7,Die böse Stiefmutter hatte nach dem Tod der Mutter den König verhext und Elisa von ihren Brüdern getrennt.,neutral
Andersen,Wikipedia,Die elf Schwäne,brüdern,7,Die böse Stiefmutter hatte nach dem Tod der Mutter den König verhext und Elisa von ihren Brüdern getrennt.,neutral
Andersen,Wikipedia,Die elf Schwäne,getrennt,7,Die böse Stiefmutter hatte nach dem Tod der Mutter den König verhext und Elisa von ihren Brüdern getrennt.,neutral
Andersen,Wikipedia,Die elf Schwäne,elisa,8,"Elisa begibt sich auf die Suche nach den elf Prinzen, doch können ihr die Leute immer nur von elf Schwänen berichtet.",neutral
Andersen,Wikipedia,Die elf Schwäne,begibt,8,"Elisa begibt sich auf die Suche nach den elf Prinzen, doch können ihr die Leute immer nur von elf Schwänen berichtet.",neutral
Andersen,Wikipedia,Die elf Schwäne,suche,8,"Elisa begibt sich auf die Suche nach den elf Prinzen, doch können ihr die Leute immer nur von elf Schwänen berichtet.",neutral
Andersen,Wikipedia,Die elf Schwäne,elf,8,"Elisa begibt sich auf die Suche nach den elf Prinzen, doch können ihr die Leute immer nur von elf Schwänen berichtet.",neutral
Andersen,Wikipedia,Die elf Schwäne,prinzen,8,"Elisa begibt sich auf die Suche nach den elf Prinzen, doch können ihr die Leute immer nur von elf Schwänen berichtet.",neutral
Andersen,Wikipedia,Die elf Schwäne,leute,8,"Elisa begibt sich auf die Suche nach den elf Prinzen, doch können ihr die Leute immer nur von elf Schwänen berichtet.",neutral
Andersen,Wikipedia,Die elf Schwäne,immer,8,"Elisa begibt sich auf die Suche nach den elf Prinzen, doch können ihr die Leute immer nur von elf Schwänen berichtet.",neutral
Andersen,Wikipedia,Die elf Schwäne,elf,8,"Elisa begibt sich auf die Suche nach den elf Prinzen, doch können ihr die Leute immer nur von elf Schwänen berichtet.",neutral
Andersen,Wikipedia,Die elf Schwäne,schwänen,8,"Elisa begibt sich auf die Suche nach den elf Prinzen, doch können ihr die Leute immer nur von elf Schwänen berichtet.",neutral
Andersen,Wikipedia,Die elf Schwäne,berichtet,8,"Elisa begibt sich auf die Suche nach den elf Prinzen, doch können ihr die Leute immer nur von elf Schwänen berichtet.",neutral
Andersen,Wikipedia,Die elf Schwäne,folgt,9,Sie folgt der Spur der Schwäne und findet sie am Meer wieder.,neutral
Andersen,Wikipedia,Die elf Schwäne,spur,9,Sie folgt der Spur der Schwäne und findet sie am Meer wieder.,neutral
Andersen,Wikipedia,Die elf Schwäne,schwäne,9,Sie folgt der Spur der Schwäne und findet sie am Meer wieder.,neutral
Andersen,Wikipedia,Die elf Schwäne,findet,9,Sie folgt der Spur der Schwäne und findet sie am Meer wieder.,neutral
Andersen,Wikipedia,Die elf Schwäne,meer,9,Sie folgt der Spur der Schwäne und findet sie am Meer wieder.,neutral
Andersen,Wikipedia,Die elf Schwäne,abend,10,"Es ist Abend und die Schwäne verwandeln sich in die elf Brüder Elisas, nehmen bei Tag jedoch wieder die Gestalt von Schwänen an.",neutral
Andersen,Wikipedia,Die elf Schwäne,schwäne,10,"Es ist Abend und die Schwäne verwandeln sich in die elf Brüder Elisas, nehmen bei Tag jedoch wieder die Gestalt von Schwänen an.",neutral
Andersen,Wikipedia,Die elf Schwäne,verwandeln,10,"Es ist Abend und die Schwäne verwandeln sich in die elf Brüder Elisas, nehmen bei Tag jedoch wieder die Gestalt von Schwänen an.",neutral
Andersen,Wikipedia,Die elf Schwäne,elf,10,"Es ist Abend und die Schwäne verwandeln sich in die elf Brüder Elisas, nehmen bei Tag jedoch wieder die Gestalt von Schwänen an.",neutral
Andersen,Wikipedia,Die elf Schwäne,brüder,10,"Es ist Abend und die Schwäne verwandeln sich in die elf Brüder Elisas, nehmen bei Tag jedoch wieder die Gestalt von Schwänen an.",neutral
Andersen,Wikipedia,Die elf Schwäne,elisas,10,"Es ist Abend und die Schwäne verwandeln sich in die elf Brüder Elisas, nehmen bei Tag jedoch wieder die Gestalt von Schwänen an.",neutral
Andersen,Wikipedia,Die elf Schwäne,nehmen,10,"Es ist Abend und die Schwäne verwandeln sich in die elf Brüder Elisas, nehmen bei Tag jedoch wieder die Gestalt von Schwänen an.",neutral
Andersen,Wikipedia,Die elf Schwäne,tag,10,"Es ist Abend und die Schwäne verwandeln sich in die elf Brüder Elisas, nehmen bei Tag jedoch wieder die Gestalt von Schwänen an.",neutral
Andersen,Wikipedia,Die elf Schwäne,jedoch,10,"Es ist Abend und die Schwäne verwandeln sich in die elf Brüder Elisas, nehmen bei Tag jedoch wieder die Gestalt von Schwänen an.",neutral
Andersen,Wikipedia,Die elf Schwäne,gestalt,10,"Es ist Abend und die Schwäne verwandeln sich in die elf Brüder Elisas, nehmen bei Tag jedoch wieder die Gestalt von Schwänen an.",neutral
Andersen,Wikipedia,Die elf Schwäne,schwänen,10,"Es ist Abend und die Schwäne verwandeln sich in die elf Brüder Elisas, nehmen bei Tag jedoch wieder die Gestalt von Schwänen an.",neutral
Andersen,Wikipedia,Die elf Schwäne,mutter,11,"Die Mutter erscheint dem Mädchen erneut und berichtet, dass die böse Stiefmutter die Brüder in Schwäne verwandelt hat.",neutral
Andersen,Wikipedia,Die elf Schwäne,erscheint,11,"Die Mutter erscheint dem Mädchen erneut und berichtet, dass die böse Stiefmutter die Brüder in Schwäne verwandelt hat.",neutral
Andersen,Wikipedia,Die elf Schwäne,mädchen,11,"Die Mutter erscheint dem Mädchen erneut und berichtet, dass die böse Stiefmutter die Brüder in Schwäne verwandelt hat.",neutral
Andersen,Wikipedia,Die elf Schwäne,erneut,11,"Die Mutter erscheint dem Mädchen erneut und berichtet, dass die böse Stiefmutter die Brüder in Schwäne verwandelt hat.",neutral
Andersen,Wikipedia,Die elf Schwäne,berichtet,11,"Die Mutter erscheint dem Mädchen erneut und berichtet, dass die böse Stiefmutter die Brüder in Schwäne verwandelt hat.",neutral
Andersen,Wikipedia,Die elf Schwäne,böse,11,"Die Mutter erscheint dem Mädchen erneut und berichtet, dass die böse Stiefmutter die Brüder in Schwäne verwandelt hat.",neutral
Andersen,Wikipedia,Die elf Schwäne,stiefmutter,11,"Die Mutter erscheint dem Mädchen erneut und berichtet, dass die böse Stiefmutter die Brüder in Schwäne verwandelt hat.",neutral
Andersen,Wikipedia,Die elf Schwäne,brüder,11,"Die Mutter erscheint dem Mädchen erneut und berichtet, dass die böse Stiefmutter die Brüder in Schwäne verwandelt hat.",neutral
Andersen,Wikipedia,Die elf Schwäne,schwäne,11,"Die Mutter erscheint dem Mädchen erneut und berichtet, dass die böse Stiefmutter die Brüder in Schwäne verwandelt hat.",neutral
Andersen,Wikipedia,Die elf Schwäne,verwandelt,11,"Die Mutter erscheint dem Mädchen erneut und berichtet, dass die böse Stiefmutter die Brüder in Schwäne verwandelt hat.",neutral
Andersen,Wikipedia,Die elf Schwäne,elisa,12,"Elisa muss elf Hemden aus Brennnesseln flechten und diese den Schwänen überwerfen, damit der Zauber gebrochen wird.",neutral
Andersen,Wikipedia,Die elf Schwäne,elf,12,"Elisa muss elf Hemden aus Brennnesseln flechten und diese den Schwänen überwerfen, damit der Zauber gebrochen wird.",neutral
Andersen,Wikipedia,Die elf Schwäne,hemden,12,"Elisa muss elf Hemden aus Brennnesseln flechten und diese den Schwänen überwerfen, damit der Zauber gebrochen wird.",neutral
Andersen,Wikipedia,Die elf Schwäne,brennnesseln,12,"Elisa muss elf Hemden aus Brennnesseln flechten und diese den Schwänen überwerfen, damit der Zauber gebrochen wird.",neutral
Andersen,Wikipedia,Die elf Schwäne,flechten,12,"Elisa muss elf Hemden aus Brennnesseln flechten und diese den Schwänen überwerfen, damit der Zauber gebrochen wird.",neutral
Andersen,Wikipedia,Die elf Schwäne,schwänen,12,"Elisa muss elf Hemden aus Brennnesseln flechten und diese den Schwänen überwerfen, damit der Zauber gebrochen wird.",neutral
Andersen,Wikipedia,Die elf Schwäne,überwerfen,12,"Elisa muss elf Hemden aus Brennnesseln flechten und diese den Schwänen überwerfen, damit der Zauber gebrochen wird.",neutral
Andersen,Wikipedia,Die elf Schwäne,zauber,12,"Elisa muss elf Hemden aus Brennnesseln flechten und diese den Schwänen überwerfen, damit der Zauber gebrochen wird.",neutral
Andersen,Wikipedia,Die elf Schwäne,gebrochen,12,"Elisa muss elf Hemden aus Brennnesseln flechten und diese den Schwänen überwerfen, damit der Zauber gebrochen wird.",neutral
Andersen,Wikipedia,Die elf Schwäne,arbeit,13,"Während der Arbeit an den Hemden darf sie nicht ein Wort sprechen, sonst sind die Schwäne dem Tod geweiht.",neutral
Andersen,Wikipedia,Die elf Schwäne,hemden,13,"Während der Arbeit an den Hemden darf sie nicht ein Wort sprechen, sonst sind die Schwäne dem Tod geweiht.",neutral
Andersen,Wikipedia,Die elf Schwäne,darf,13,"Während der Arbeit an den Hemden darf sie nicht ein Wort sprechen, sonst sind die Schwäne dem Tod geweiht.",neutral
Andersen,Wikipedia,Die elf Schwäne,wort,13,"Während der Arbeit an den Hemden darf sie nicht ein Wort sprechen, sonst sind die Schwäne dem Tod geweiht.",neutral
Andersen,Wikipedia,Die elf Schwäne,sprechen,13,"Während der Arbeit an den Hemden darf sie nicht ein Wort sprechen, sonst sind die Schwäne dem Tod geweiht.",neutral
Andersen,Wikipedia,Die elf Schwäne,schwäne,13,"Während der Arbeit an den Hemden darf sie nicht ein Wort sprechen, sonst sind die Schwäne dem Tod geweiht.",neutral
Andersen,Wikipedia,Die elf Schwäne,tod,13,"Während der Arbeit an den Hemden darf sie nicht ein Wort sprechen, sonst sind die Schwäne dem Tod geweiht.",neutral
Andersen,Wikipedia,Die elf Schwäne,geweiht,13,"Während der Arbeit an den Hemden darf sie nicht ein Wort sprechen, sonst sind die Schwäne dem Tod geweiht.",neutral
Andersen,Wikipedia,Die elf Schwäne,brennnesseln,14,Die Brennnesseln wiederum darf Elisa nur an der Waldhütte oder auf einem Friedhof ernten.,neutral
Andersen,Wikipedia,Die elf Schwäne,wiederum,14,Die Brennnesseln wiederum darf Elisa nur an der Waldhütte oder auf einem Friedhof ernten.,neutral
Andersen,Wikipedia,Die elf Schwäne,darf,14,Die Brennnesseln wiederum darf Elisa nur an der Waldhütte oder auf einem Friedhof ernten.,neutral
Andersen,Wikipedia,Die elf Schwäne,elisa,14,Die Brennnesseln wiederum darf Elisa nur an der Waldhütte oder auf einem Friedhof ernten.,neutral
Andersen,Wikipedia,Die elf Schwäne,waldhütte,14,Die Brennnesseln wiederum darf Elisa nur an der Waldhütte oder auf einem Friedhof ernten.,neutral
Andersen,Wikipedia,Die elf Schwäne,friedhof,14,Die Brennnesseln wiederum darf Elisa nur an der Waldhütte oder auf einem Friedhof ernten.,neutral
Andersen,Wikipedia,Die elf Schwäne,ernten,14,Die Brennnesseln wiederum darf Elisa nur an der Waldhütte oder auf einem Friedhof ernten.,neutral
Andersen,Wikipedia,Die elf Schwäne,elisa,15,Elisa beginnt zu arbeiten und die Brennnesseln zerstechen ihre Hände.,neutral
